date,close,rsi_14,rsi_7,macd_hist,macd,momentum_5,momentum_10,momentum_20,volatility_20,volatility_60,vol_spike,price_vs_sma20,price_vs_sma50,price_vs_sma200,local_dd_20,local_dd_60,local_dd_120,below_sma50,negative_momentum_20,rsi_below_30,rsi_below_50,macd_bearish,return_5d,return_10d,vol_adjusted_return,will_have_drawdown
2022-02-07,12631.69,28.586490220073102,29.977674040805013,-137.28725974072648,133.88559626340975,-0.017993273804063348,-0.055335146627818244,-0.0340462693403869,0.1743304877038272,0.21262241070904028,0,-0.036041979143209675,0.03283680725627587,0.3417074928958393,-0.0617052395599889,-0.0617052395599889,-0.0617052395599889,0,1,1,1,1,-0.017993273804063348,-0.055335146627818244,-0.3174133792847994,True
2015-12-09,6841.5498,28.68417265497243,17.292542612808745,-10.120624055752323,-52.07020921658841,-0.003094980321414531,-0.02402862132389294,-0.029596309897152007,0.057817797905854465,0.04746070759081923,0,-0.015236940853310746,-0.02479699166502338,-0.03975865607426633,-0.0303705874954814,-0.04480178605058878,-0.08764492591181307,1,1,1,1,1,-0.003094980321414531,-0.02402862132389294,-0.4155849342115069,False
2015-03-10,7130.0498,22.930579306106935,0.0,-16.879222556652255,-35.865171122569336,-0.015784620062180843,-0.026788423820607865,-0.004565313601619492,0.08434637001892013,0.12060896614289422,0,-0.019320920255198267,-0.024089769807846897,0.016738912261425386,-0.031165595308167558,-0.06254998821950437,-0.06254998821950437,1,1,1,1,1,-0.015784620062180843,-0.026788423820607865,-0.31759643264038817,False
2022-12-21,8420.26,36.02739228744438,7.410616299790348,-21.43452391339011,31.029312772634512,-0.050770914805374434,-0.05191558931422513,0.052474613896235756,0.20720478763441652,0.24433641277815957,0,-0.022573388455239134,-0.01733665498049652,-0.04757316573034162,-0.05302449239406456,-0.15499958162731983,-0.16402478858025601,1,0,0,1,1,-0.050770914805374434,-0.05191558931422513,-0.2505508649489192,False
2018-12-07,6069.2202,71.4954966773639,80.576303950794,6.269140860397094,27.82150051699955,0.00828831434248789,0.023468673062408296,0.013697565310052617,0.07052942911619967,0.10571627414524598,0,0.014703333737586791,0.02627475569867503,-0.023902864981543495,0.0,-0.007345231575796281,-0.04399595005445205,0,0,0,0,0,0.00828831434248789,0.023468673062408296,0.3327453604988479,False
2018-01-26,6456.04,38.40165336995264,56.62388822821161,-2.200637554673879,6.901410071387545,0.001946147280204924,-0.006186665188886442,0.015250665739108271,0.06434248591528362,0.05196543247436584,1,0.0005621998012834286,0.0061169866280406365,-0.009552562875764718,-0.012914864832096093,-0.025385736379163217,-0.02732250135486231,0,0,0,1,1,0.001946147280204924,-0.006186665188886442,-0.09615060640376205,False
2014-03-24,5922.23,45.76437115836011,54.714049969657005,5.272646123043039,-27.888875020049454,0.0013730045834960958,-0.00593860635285981,-0.0025347971641829226,0.07606679761928996,0.07765386607841716,0,0.0003642699709422375,-0.02031135683340116,-0.010170763866562266,-0.007346573662575094,-0.05329597583770107,-0.05329597583770107,1,1,0,1,0,0.0013730045834960958,-0.00593860635285981,-0.0780699131396154,False
2019-09-19,5811.04,23.563740232239994,42.98180904627133,-12.091309772941024,-4.381603599053051,-0.0016835715011431773,-0.008615483303022753,-0.01636839074270735,0.04384964323308558,0.09416088231724756,0,-0.007597944178575103,-0.0006995203098028738,0.01593189924055114,-0.016897522160636943,-0.03071793999473116,-0.03071793999473116,1,1,1,1,1,-0.0016835715011431773,-0.008615483303022753,-0.19647336202635945,False
2023-09-07,11357.45,46.62271845364384,67.33525413624534,-30.73877039599209,82.70073110263547,0.021889173910422555,-0.002461031472569708,-0.023600473522541687,0.14826069358296132,0.19081716042953528,0,0.001900023654912855,0.03504169475242222,0.20739806856385287,-0.025110751168026673,-0.03128310454767982,-0.03128310454767982,0,1,0,1,1,0.021889173910422555,-0.002461031472569708,-0.01659924025616646,False
2020-06-25,5145.5498,98.22461142918759,99.99999999695639,46.1477674549218,30.028653604892497,0.033869897005814886,0.04643043469790231,0.07198735302582082,0.11528972600013354,0.28706538834394224,0,0.04449219339869702,0.015914247803449383,-0.09697601765465609,0.0,-0.13495019560309143,-0.17210629373329706,0,0,0,0,0,0.033869897005814886,0.04643043469790231,0.4027248011071466,False
