date,close,rsi_7,rsi_14,rsi_21,macd,macd_hist,macd_acceleration,momentum_5,momentum_10,momentum_20,volatility_10,volatility_20,volatility_60,vol_regime,vol_spike,price_vs_sma20,price_vs_sma50,price_vs_sma200,local_dd_20,local_dd_60,local_dd_120,below_sma50,negative_momentum_10,rsi_oversold,rsi_below_50,macd_bearish,return_5d,return_10d,consecutive_red_days,extreme_moves,will_have_drawdown
2015-11-19,7020.1802,39.153450617899274,40.96716803347989,50.37515645046699,-25.268014049512203,0.02151649705645653,3.0082782610546523,0.0019739378995633494,0.002371704784037254,-0.002993725639835132,0.05880945902621588,0.04943907484372153,0.06295654051940962,0,0,-0.0016054021921323412,-0.0071707065322094985,-0.017678810236284512,-0.01041847539059908,-0.04494101097609429,-0.06382366368459046,1,0,0,1,0,0.0019739378995633494,0.002371704784037254,2.0,0,False
2013-04-29,5967.6201,85.93089713763683,88.77874753982489,80.64821712357997,55.506552610285325,14.229808570853095,0.3768848959399378,0.014513170980492207,0.02653366246198563,0.038752006922483595,0.04888499054208569,0.05056593271334723,0.0648736113766808,0,0,0.024477447017663637,0.03568684024925419,0.0802340046478374,0.0,0.0,0.0,0,0,0,0,0,0.014513170980492207,0.02653366246198563,1.0,0,False
2016-03-18,6057.79,80.99266001152891,38.87324711126965,37.62741163372416,-86.83284625117449,15.936637095968223,4.669489513827244,0.006285733061379695,-0.000514807165432063,-0.02620712466225117,0.17421871155292307,0.1326320209412513,0.11374415736346369,1,1,-0.004351398195001617,-0.036502033591634474,-0.12106677399497422,-0.03087451584840667,-0.1213590543186598,-0.14899315783918754,1,1,0,1,0,0.006285733061379695,-0.000514807165432063,3.0,0,False
2013-02-12,5836.1099,57.79386670318026,45.05553013011757,60.528399320537744,42.43672036484077,-10.612740746261622,0.696833482943191,0.00948058427968057,-0.003241606986113088,0.018125626939696993,0.07622235305188385,0.07821453075309202,0.09227735664908795,0,0,0.001363106454960787,0.0339455290668305,0.08779118505883624,-0.008081754959268361,-0.008081754959268361,-0.022752934189342742,0,1,0,1,1,0.00948058427968057,-0.003241606986113088,2.0,0,False
2012-07-17,4853.0298,12.483911461316183,15.981023347124605,31.635718460835676,-36.82629378128422,-5.21666858448507,-0.6107268269581425,-0.010716385137059858,-0.02016995918900688,-0.02902508895330036,0.050740621656521816,0.07925768710588242,0.14837656429975174,0,0,-0.01995830538882418,-0.027307344623808433,0.02382426665191683,-0.044314225426359065,-0.12062405338107185,-0.050698987869301854,1,1,1,1,1,-0.010716385137059858,-0.02016995918900688,3.0,0,False
2016-01-06,6817.6499,38.15110775896582,52.52272736462514,41.779064148886384,-23.803294085265406,5.2030288904407165,-3.1542373948109415,-0.004394194160578624,-0.00973754823728512,-0.007556553730419968,0.052707609001561545,0.04835813764032614,0.05080681262126831,0,0,-0.004537205782582331,-0.017712499430275842,-0.038306074742581464,-0.01114658060773075,-0.03976761971830981,-0.09083209777676095,1,1,0,0,0,-0.004394194160578624,-0.00973754823728512,3.0,0,True
2012-04-09,5413.1201,48.28115050022398,43.856499328966976,42.46773074628901,-16.571188472496033,3.233302127470175,0.21154660131870884,-0.0013062432638558663,-0.0016985317806453848,-0.007951914610324629,0.04255536809412089,0.08180785697094363,0.10015101158464654,0,0,-0.0005396781357175107,0.004241134934326859,0.02382426665191683,-0.007908314654516793,-0.031690091584384676,-0.050698987869301854,0,1,0,1,0,-0.0013062432638558663,-0.0016985317806453848,3.0,0,False
2017-08-11,6494.77,7.883849218087747,8.14411051407535,13.123260375309485,-50.30834824109934,-17.161631282563924,0.510597528157497,-0.011673169514325399,-0.026104896880499773,-0.036158313612958404,0.03787223348993057,0.04138641740279635,0.04703025266377655,0,0,-0.020615816375604144,-0.027090062050215708,0.01596318138680694,-0.040107076706850806,-0.040107076706850806,-0.040107076706850806,1,1,1,1,1,-0.011673169514325399,-0.026104896880499773,4.0,0,False
2014-07-03,6467.2798,98.38501815136938,78.85079174170076,81.14418850208747,39.221846049612395,11.029013208148395,4.0865844597969385,0.02198420956536462,0.02440594233016724,0.028828820774398967,0.05202636318342229,0.04968878545683026,0.051649506605348686,0,0,0.021121191981335313,0.028656356713773114,0.07511517182106123,0.0,0.0,0.0,0,0,0,0,0,0.02198420956536462,0.02440594233016724,1.0,0,False
2017-02-15,6175.5,66.99102052722898,61.1906589890083,43.12331585263445,-17.849959379798747,9.01357948006823,3.552764384507519,0.013533474259154632,0.006982232662319454,-0.004216603713795619,0.06920837056327184,0.05366904189282911,0.058112889997194286,0,0,0.006555363147542355,-0.0036432848538315876,-0.03584159985513918,-0.0017812922289106696,-0.03024756081469005,-0.06485090508591784,1,0,0,0,0,0.013533474259154632,0.006982232662319454,1.0,0,False
