date,close
2012-12-19,5512.6602
2012-12-20,5527.3599
2012-12-21,5516.4902
2012-12-24,5524.8901
2012-12-26,5570.9102
2012-12-28,5607.1299
2012-12-31,5643.0
2013-01-02,5683.79
2013-01-03,5730.4502
2013-01-04,5747.71
2013-01-07,5746.0898
2013-01-08,5751.9302
2013-01-09,5745.1001
2013-01-10,5732.21
2013-01-11,5746.4902
2013-01-15,5750.2402
2013-01-16,5812.4702
2013-01-17,5875.2798
2013-01-18,5875.77
2013-01-21,5862.02
2013-01-22,5870.9302
2013-01-23,5883.6602
2013-01-24,5878.1899
2013-01-28,5855.0898
2013-01-29,5800.75
2013-01-30,5825.8999
2013-01-31,5816.8901
2013-02-01,5799.6899
2013-02-05,5781.2998
2013-02-06,5780.0898
2013-02-07,5810.4199
2013-02-08,5850.6699
2013-02-11,5851.3501
2013-02-12,5836.1099
2013-02-13,5827.02
2013-02-14,5825.29
2013-02-15,5830.2598
2013-02-18,5774.5898
2013-02-19,5737.48
2013-02-20,5730.54
2013-02-21,5726.1099
2013-02-22,5735.6099
2013-02-26,5669.48
2013-02-27,5674.4702
2013-02-28,5635.8999
2013-03-01,5652.6899
2013-03-04,5631.8901
2013-03-05,5626.77
2013-03-06,5663.3599
2013-03-07,5680.02
2013-03-08,5691.3901
2013-03-11,5677.3101
2013-03-12,5704.3198
2013-03-13,5685.8198
2013-03-14,5688.98
2013-03-15,5704.5298
2013-03-18,5708.0098
2013-03-19,5722.8599
2013-03-20,5734.8198
2013-03-21,5763.8301
2013-03-22,5768.8799
2013-03-25,5745.5498
2013-03-27,5744.9902
2013-03-28,5735.6802
2013-04-01,5705.2002
2013-04-02,5704.6201
2013-04-03,5728.4702
2013-04-04,5753.5601
2013-04-05,5765.9399
2013-04-08,5777.3799
2013-04-09,5767.6001
2013-04-10,5794.2998
2013-04-11,5813.3701
2013-04-12,5839.8799
2013-04-16,5852.6802
2013-04-17,5868.5298
2013-04-18,5891.8301
2013-04-19,5882.25
2013-04-22,5872.4302
2013-04-23,5883.52
2013-04-24,5933.73
2013-04-26,5962.1699
2013-04-29,5967.6201
2013-04-30,5953.1899
2013-05-02,5972.3701
2013-05-03,6013.1802
2013-05-06,6121.1699
2013-05-07,6201.6802
2013-05-08,6210.1001
2013-05-09,6238.71
2013-05-10,6250.0
2013-05-13,6239.0298
2013-05-14,6206.5898
2013-05-15,6221.1201
2013-05-16,6287.0
2013-05-17,6380.7002
2013-05-20,6466.6699
2013-05-21,6441.6401
2013-05-22,6461.6201
2013-05-23,6488.8501
2013-05-27,6446.54
2013-05-28,6434.7002
2013-05-29,6455.8101
2013-05-30,6455.1201
2013-05-31,6463.0601
2013-06-03,6451.6802
2013-06-04,6449.6602
2013-06-05,6422.8398
2013-06-06,6372.3799
2013-06-07,6307.4302
2013-06-10,6341.2798
2013-06-11,6303.79
2013-06-12,6284.7598
2013-06-13,6207.8701
2013-06-14,6219.3901
2013-06-17,6219.1099
2013-06-18,6193.0
2013-06-19,6209.23
2013-06-20,6211.4399
2013-06-21,6155.27
2013-06-24,6149.3799
2013-06-25,6086.2202
2013-06-26,6072.6802
2013-06-27,6111.3599
2013-06-28,6121.0098
2013-07-01,6132.75
2013-07-02,6140.79
2013-07-03,6117.9702
2013-07-04,6073.1699
2013-07-05,6048.1802
2013-07-08,5995.6401
2013-07-09,5980.1602
2013-07-10,6016.0498
2013-07-11,6062.3799
2013-07-12,6028.7402
2013-07-15,6015.2002
2013-07-16,6007.6499
2013-07-17,5982.3501
2013-07-18,5985.4502
2013-07-19,6041.0601
2013-07-23,6084.2402
2013-07-24,6079.1401
2013-07-25,6038.1602
2013-07-26,6051.77
2013-07-29,6056.9199
2013-07-30,6055.48
2013-07-31,6037.2202
2013-08-01,6156.6001
2013-08-02,6155.8198
2013-08-05,6114.1802
2013-08-06,6121.4502
2013-08-07,6151.79
2013-08-08,6151.9199
2013-08-12,6130.2402
2013-08-13,6142.8701
2013-08-14,6208.6699
2013-08-15,6220.1001
2013-08-16,6233.21
2013-08-19,6224.3398
2013-08-21,6116.6699
2013-08-22,6085.8799
2013-08-23,5951.8301
2013-08-26,5895.6499
2013-08-27,5923.3398
2013-08-28,5753.2002
2013-08-29,5825.0601
2013-08-30,5834.04
2013-09-02,5782.7202
2013-09-03,5752.3599
2013-09-04,5744.8901
2013-09-05,5686.9902
2013-09-06,5672.6401
2013-09-09,5605.2598
2013-09-10,5667.3301
2013-09-11,5730.21
2013-09-12,5744.5
2013-09-13,5749.46
2013-09-16,5730.1201
2013-09-17,5705.2598
2013-09-18,5700.7402
2013-09-20,5814.1001
2013-09-23,5782.8501
2013-09-24,5794.4702
2013-09-25,5783.6201
2013-09-26,5786.1602
2013-09-27,5808.6201
2013-09-30,5803.3198
2013-10-01,5780.8301
2013-10-02,5805.6201
2013-10-03,5814.7998
2013-10-04,5837.9502
2013-10-07,5867.1001
2013-10-08,5897.0498
2013-10-09,5909.9502
2013-10-10,5957.3701
2013-10-11,5947.4199
2013-10-14,5952.6201
2013-10-15,5961.98
2013-10-17,5976.5098
2013-10-21,5946.6499
2013-10-22,5925.2202
2013-10-23,5900.8999
2013-10-24,5936.3999
2013-10-25,5948.75
2013-10-28,5928.9702
2013-10-29,5906.5298
2013-10-30,5934.4102
2013-10-31,5954.6201
2013-11-01,5954.3599
2013-11-04,5927.4102
2013-11-05,5912.9102
2013-11-06,5906.1802
2013-11-07,5870.4702
2013-11-08,5855.3398
2013-11-11,5862.8198
2013-11-12,5812.8398
2013-11-13,5816.04
2013-11-14,5829.0498
2013-11-15,5810.9702
2013-11-18,5824.48
2013-11-19,5809.1499
2013-11-20,5793.5298
2013-11-21,5801.8501
2013-11-22,5792.7202
2013-11-25,5775.6699
2013-11-26,5748.0098
2013-11-27,5744.6699
2013-11-28,5752.2002
2013-11-29,5775.0898
2013-12-02,5774.1001
2013-12-03,5773.1201
2013-12-04,5782.9199
2013-12-05,5780.5801
2013-12-06,5810.2402
2013-12-09,5821.2998
2013-12-10,5778.52
2013-12-11,5787.8101
2013-12-12,5793.1899
2013-12-13,5795.6602
2013-12-17,5811.8799
2013-12-18,5811.7598
2013-12-19,5867.0
2013-12-20,5857.3599
2013-12-23,5846.4199
2013-12-24,5845.9302
2013-12-26,5848.4902
2013-12-27,5876.6602
2013-12-30,5899.2002
2013-12-31,5912.7798
2014-01-02,5968.04
2014-01-03,5973.7998
2014-01-06,5944.9902
2014-01-07,5977.0698
2014-01-08,6054.4702
2014-01-09,6069.3398
2014-01-10,6083.1401
2014-01-13,6116.3901
2014-01-16,6166.98
2014-01-17,6131.0498
2014-01-20,6156.6802
2014-01-21,6153.54
2014-01-22,6212.6699
2014-01-23,6226.1401
2014-01-24,6255.6299
2014-01-27,6245.8101
2014-01-28,6218.8301
2014-01-29,6252.1401
2014-01-30,6227.2598
2014-01-31,6248.0801
2014-02-03,6219.3398
2014-02-05,6175.6299
2014-02-06,6168.5
2014-02-07,6141.7202
2014-02-10,6110.27
2014-02-11,6113.1499
2014-02-12,6084.48
2014-02-13,6083.3901
2014-02-17,6056.1099
2014-02-18,6021.6602
2014-02-19,5986.2402
2014-02-20,5956.1602
2014-02-21,5937.2798
2014-02-24,5883.0498
2014-02-25,5835.9199
2014-02-26,5872.8101
2014-02-28,5940.3101
2014-03-03,5914.0098
2014-03-04,5936.6201
2014-03-05,5936.4302
2014-03-06,5961.9302
2014-03-07,5966.0601
2014-03-10,5957.6099
2014-03-11,5944.5698
2014-03-12,5933.52
2014-03-13,5913.9399
2014-03-14,5896.23
2014-03-17,5914.1099
2014-03-18,5907.6401
2014-03-19,5912.0498
2014-03-20,5914.5601
2014-03-21,5937.8701
2014-03-24,5922.23
2014-03-25,5952.7798
2014-03-26,5950.9702
2014-03-27,5992.6201
2014-03-28,5972.1699
2014-03-31,5968.3101
2014-04-01,6001.8301
2014-04-02,6004.7798
2014-04-03,6018.4702
2014-04-04,6054.5498
2014-04-07,6048.3799
2014-04-08,6072.1602
2014-04-09,6083.5498
2014-04-10,6075.0498
2014-04-11,6092.3398
2014-04-16,6118.8501
2014-04-17,6180.7598
2014-04-21,6187.0298
2014-04-22,6191.8301
2014-04-23,6172.77
2014-04-24,6178.1299
2014-04-25,6167.8101
2014-04-28,6171.9399
2014-04-29,6186.25
2014-04-30,6223.6699
2014-05-02,6248.4399
2014-05-05,6249.4302
2014-05-06,6226.1299
2014-05-07,6252.6001
2014-05-08,6275.73
2014-05-09,6284.8701
2014-05-12,6303.1602
2014-05-13,6284.96
2014-05-16,6315.1899
2014-05-19,6319.2402
2014-05-20,6321.6099
2014-05-21,6289.3198
2014-05-22,6290.1699
2014-05-23,6280.3101
2014-05-26,6293.02
2014-05-27,6267.4399
2014-05-28,6272.7598
2014-05-29,6303.77
2014-05-30,6263.46
2014-06-02,6292.4102
2014-06-03,6286.02
2014-06-04,6286.0601
2014-06-05,6280.1602
2014-06-06,6279.1401
2014-06-09,6287.0298
2014-06-10,6293.6401
2014-06-11,6293.3599
2014-06-13,6337.2202
2014-06-16,6344.1001
2014-06-17,6344.4102
2014-06-18,6317.6099
2014-06-19,6313.2002
2014-06-20,6302.4502
2014-06-23,6299.3501
2014-06-24,6310.8701
2014-06-25,6321.5498
2014-06-26,6328.1602
2014-06-27,6363.4902
2014-06-30,6378.6201
2014-07-01,6376.0098
2014-07-02,6432.52
2014-07-03,6467.2798
2014-07-04,6477.5098
2014-07-07,6499.0
2014-07-08,6565.8101
2014-07-09,6613.8398
2014-07-10,6668.8599
2014-07-11,6661.3999
2014-07-14,6699.0298
2014-07-15,6727.79
2014-07-16,6742.5601
2014-07-17,6721.8701
2014-07-18,6722.2002
2014-07-21,6756.52
2014-07-22,6796.3701
2014-07-23,6783.98
2014-07-24,6781.3999
2014-07-25,6783.6401
2014-07-28,6784.27
2014-07-30,6801.8398
2014-07-31,6813.8999
2014-08-01,6810.1299
2014-08-04,6822.1499
2014-08-05,6815.4199
2014-08-06,6833.2598
2014-08-07,6908.1802
2014-08-08,6918.23
2014-08-11,6942.9199
2014-08-12,6947.8999
2014-08-13,6954.1401
2014-08-14,6973.0898
2014-08-15,6943.8501
2014-08-18,6974.71
2014-08-19,6981.46
2014-08-20,6999.9702
2014-08-21,7004.75
2014-08-22,7008.02
2014-08-25,6984.0298
2014-08-26,7013.3198
2014-08-27,6984.9102
2014-08-28,6991.7598
2014-08-29,7034.0898
2014-09-01,7030.8901
2014-09-02,7024.8198
2014-09-03,7047.1001
2014-09-04,7060.6001
2014-09-05,7087.4102
2014-09-09,7123.4399
2014-09-10,7163.25
2014-09-11,7199.25
2014-09-12,7218.6802
2014-09-15,7174.9702
2014-09-16,7176.1001
2014-09-17,7179.2002
2014-09-18,7206.8999
2014-09-19,7234.9199
2014-09-22,7256.4102
2014-09-23,7260.6401
2014-09-24,7254.4302
2014-09-25,7232.98
2014-09-26,7233.71
2014-09-29,7238.1602
2014-09-30,7252.1401
2014-10-01,7293.0801
2014-10-02,7351.0498
2014-10-03,7406.6001
2014-10-07,7396.0098
2014-10-09,7386.0801
2014-10-10,7321.0
2014-10-13,7184.2202
2014-10-14,7205.4702
2014-10-15,7288.8301
2014-10-16,7257.0698
2014-10-17,7234.4702
2014-10-20,7213.4502
2014-10-21,7161.1602
2014-10-23,7189.5098
2014-10-24,7213.48
2014-10-27,7221.0801
2014-10-28,7227.1201
2014-10-29,7265.8999
2014-10-30,7294.4102
2014-10-31,7326.8101
2014-11-03,7353.1499
2014-11-04,7320.8901
2014-11-05,7358.46
2014-11-07,7416.1499
2014-11-10,7403.3799
2014-11-11,7412.7202
2014-11-12,7469.4102
2014-11-13,7479.6899
2014-11-14,7501.0898
2014-11-17,7501.0898
2014-11-18,7524.0
2014-11-19,7548.23
2014-11-20,7530.3291
2014-11-21,7401.6182
2014-11-24,7235.252
2014-11-25,7239.3618
2014-11-26,7179.7241
2014-11-27,7115.8892
2014-11-28,7153.8999
2014-12-01,7275.6802
2014-12-02,7230.583
2014-12-03,7274.4282
2014-12-04,7254.8018
2014-12-05,7238.9209
2014-12-08,7241.4731
2014-12-09,7217.9409
2014-12-10,7254.2852
2014-12-11,7243.3428
2014-12-12,7236.3652
2014-12-15,7230.2642
2014-12-16,7223.562
2014-12-17,7199.7339
2014-12-18,7230.5171
2014-12-19,7252.6021
2014-12-22,7251.5669
2014-12-23,7238.0518
2014-12-24,7263.2471
2014-12-26,7309.0259
2014-12-29,7287.5889
2014-12-30,7291.3291
2014-12-31,7298.9541
2015-01-02,7348.394
2015-01-06,7420.1348
2015-01-07,7438.52
2015-01-08,7497.5952
2015-01-09,7605.792
2015-01-12,7566.6958
2015-01-13,7566.7002
2015-01-16,7513.8628
2015-01-19,7366.6812
2015-01-20,7368.499
2015-01-21,7324.4038
2015-01-22,7329.5928
2015-01-23,7276.6299
2015-01-26,7316.0801
2015-01-27,7367.6499
2015-01-28,7395.29
2015-01-29,7376.5098
2015-01-30,7180.0498
2015-02-02,7000.0601
2015-02-05,7047.3101
2015-02-06,7162.75
2015-02-09,7198.4399
2015-02-10,7304.7002
2015-02-11,7359.4102
2015-02-12,7331.3901
2015-02-13,7335.5098
2015-02-16,7300.75
2015-02-18,7266.8398
2015-02-19,7306.1699
2015-02-20,7314.9102
2015-02-23,7326.3101
2015-02-24,7311.29
2015-02-25,7304.6099
2015-02-26,7317.4399
2015-02-27,7301.29
2015-03-02,7244.3999
2015-03-03,7234.9199
2015-03-04,7202.2002
2015-03-06,7183.5
2015-03-09,7136.3301
2015-03-10,7130.0498
2015-03-11,7110.1899
2015-03-12,7109.0698
2015-03-13,7091.25
2015-03-16,7050.9102
2015-03-17,7057.0
2015-03-18,7043.8999
2015-03-19,7046.7002
2015-03-20,7054.5801
2015-03-23,7042.2998
2015-03-24,6997.9302
2015-03-25,6973.0298
2015-03-26,6922.8301
2015-03-27,6873.52
2015-03-30,6782.4302
2015-03-31,6820.3398
2015-04-01,6916.0801
2015-04-02,6948.1401
2015-04-06,6917.5098
2015-04-07,6927.25
2015-04-08,6913.73
2015-04-09,6899.29
2015-04-10,6901.0601
2015-04-15,6981.0298
2015-04-16,7077.27
2015-04-17,7086.4102
2015-04-20,7080.3799
2015-04-21,7098.6001
2015-04-22,7117.1299
2015-04-23,7114.3901
2015-04-24,7129.7798
2015-04-27,7125.1201
2015-04-28,7134.4302
2015-04-29,7173.3701
2015-04-30,7179.0
2015-05-05,7202.1099
2015-05-06,7192.29
2015-05-07,7212.8999
2015-05-08,7212.4702
2015-05-11,7213.6299
2015-05-12,7258.6099
2015-05-13,7245.0498
2015-05-14,7236.8701
2015-05-15,7258.6699
2015-05-18,7255.02
2015-05-19,7266.2002
2015-05-20,7289.77
2015-05-21,7273.6899
2015-05-22,7288.7402
2015-05-25,7284.7598
2015-05-26,7261.7798
2015-05-27,7253.5
2015-05-28,7255.71
2015-05-29,7220.29
2015-06-01,7195.1899
2015-06-03,7149.46
2015-06-04,7120.9102
2015-06-05,7122.73
2015-06-08,7078.6602
2015-06-09,7067.1099
2015-06-10,7063.4502
2015-06-11,7051.52
2015-06-12,7061.2798
2015-06-15,7078.9702
2015-06-16,7044.6001
2015-06-17,7049.71
2015-06-18,7064.1499
2015-06-19,7035.1499
2015-06-22,7039.6499
2015-06-23,7053.96
2015-06-24,7053.8301
2015-06-25,7031.3301
2015-06-26,7016.2002
2015-06-29,7032.1499
2015-06-30,7020.7998
2015-07-02,6982.7998
2015-07-03,7007.0498
2015-07-06,6989.4102
2015-07-07,6967.7798
2015-07-08,6923.79
2015-07-09,6947.0498
2015-07-10,6984.1201
2015-07-13,7002.7798
2015-07-14,7027.0
2015-07-15,7066.1899
2015-07-16,7124.1401
2015-07-17,7161.96
2015-07-20,7147.8599
2015-07-21,7145.5898
2015-07-22,7199.6299
2015-07-23,7212.6201
2015-07-24,7269.0498
2015-07-27,7247.23
2015-07-28,7261.0698
2015-07-29,7313.9702
2015-07-30,7332.0498
2015-08-03,7336.5898
2015-08-04,7310.0498
2015-08-05,7366.3101
2015-08-06,7377.2402
2015-08-07,7370.6001
2015-08-10,7377.9399
2015-08-11,7458.9199
2015-08-12,7471.8999
2015-08-13,7442.75
2015-08-14,7462.3398
2015-08-18,7498.7002
2015-08-19,7498.7798
2015-08-20,7449.8198
2015-08-21,7471.1699
2015-08-24,7331.0898
2015-08-25,7231.5801
2015-08-26,7240.1001
2015-08-27,7273.1401
2015-08-28,7350.52
2015-08-31,7306.9399
2015-09-01,7298.75
2015-09-02,7240.3901
2015-09-03,7245.5
2015-09-04,7215.1099
2015-09-07,7149.7002
2015-09-08,7124.46
2015-09-09,7183.25
2015-09-10,7159.9399
2015-09-11,7153.4902
2015-09-14,7162.4399
2015-09-15,7152.4302
2015-09-16,7137.3999
2015-09-17,7113.5098
2015-09-18,7107.8701
2015-09-21,7104.3701
2015-09-22,7118.3799
2015-09-23,7114.8301
2015-09-25,7110.7998
2015-09-28,7078.6401
2015-09-29,7085.3799
2015-09-30,7050.8701
2015-10-01,7080.48
2015-10-02,7105.54
2015-10-05,7089.0601
2015-10-06,7085.9302
2015-10-07,7085.4502
2015-10-08,7085.6499
2015-10-09,7096.0601
2015-10-12,7100.0
2015-10-13,7078.4502
2015-10-14,7040.3198
2015-10-15,7030.4502
2015-10-16,7020.7402
2015-10-19,7017.3501
2015-10-20,7041.2598
2015-10-21,7055.6699
2015-10-22,7068.8501
2015-10-23,7081.4902
2015-10-26,7083.48
2015-10-28,7094.0898
2015-10-29,7070.1299
2015-10-30,7042.0601
2015-11-02,7029.0698
2015-11-03,7000.4102
2015-11-04,7003.5698
2015-11-05,7017.3901
2015-11-06,7059.48
2015-11-09,7050.21
2015-11-11,7019.23
2015-11-12,7006.3501
2015-11-13,7001.8101
2015-11-16,6965.98
2015-11-17,6977.9502
2015-11-18,6981.9702
2015-11-19,7020.1802
2015-11-20,7017.4399
2015-11-23,7055.8398
2015-11-24,7009.9902
2015-11-26,6963.3701
2015-11-27,6961.4102
2015-11-30,6909.1499
2015-12-01,6895.1899
2015-12-02,6862.79
2015-12-03,6880.6602
2015-12-04,6869.5601
2015-12-07,6858.6299
2015-12-08,6849.0898
2015-12-09,6841.5498
2015-12-10,6823.9102
2015-12-11,6832.3501
2015-12-14,6803.0801
2015-12-15,6820.77
2015-12-16,6833.5098
2015-12-17,6859.9902
2015-12-18,6884.6899
2015-12-21,6881.75
2015-12-22,6854.5698
2015-12-23,6858.6401
2015-12-28,6828.5098
2015-12-29,6847.7402
2015-12-30,6870.6299
2015-12-31,6894.5
2016-01-04,6867.6201
2016-01-05,6845.2998
2016-01-06,6817.6499
2016-01-07,6775.27
2016-01-08,6726.2798
2016-01-11,6650.3198
2016-01-12,6534.3501
2016-01-13,6554.3701
2016-01-14,6446.2002
2016-01-18,6324.6099
2016-01-19,6283.2402
2016-01-20,6261.1802
2016-01-21,6349.71
2016-01-22,6382.2402
2016-01-25,6354.8301
2016-01-26,6322.8701
2016-01-27,6316.46
2016-01-28,6319.8901
2016-01-29,6340.0498
2016-02-01,6363.1802
2016-02-02,6425.96
2016-02-03,6402.7998
2016-02-05,6404.6401
2016-02-08,6401.6602
2016-02-09,6372.71
2016-02-10,6364.3999
2016-02-11,6314.8198
2016-02-12,6283.0
2016-02-15,6266.1699
2016-02-16,6254.1602
2016-02-17,6220.8198
2016-02-18,6208.8901
2016-02-19,6250.7798
2016-02-23,6228.9902
2016-02-24,6217.6401
2016-02-25,6202.6401
2016-02-26,6203.98
2016-02-29,6191.8101
2016-03-01,6113.3999
2016-03-02,6078.4102
2016-03-03,6060.9102
2016-03-04,6057.2202
2016-03-08,5942.9399
2016-03-09,5862.3501
2016-03-10,5948.23
2016-03-11,6019.9502
2016-03-14,5979.4302
2016-03-15,5970.3999
2016-03-16,6021.3701
2016-03-17,6068.1699
2016-03-18,6057.79
2016-03-21,6088.5698
2016-03-23,6073.5
2016-03-24,6092.4502
2016-03-28,6062.0498
2016-03-29,6037.6001
2016-03-30,6040.9902
2016-03-31,6071.8799
2016-04-01,6083.0098
2016-04-04,6079.1499
2016-04-05,6159.02
2016-04-06,6165.1099
2016-04-07,6230.1899
2016-04-08,6275.6201
2016-04-11,6275.6201
2016-04-12,6353.2002
2016-04-15,6401.3198
2016-04-18,6382.3101
2016-04-19,6387.8501
2016-04-20,6423.1299
2016-04-22,6422.6499
2016-04-25,6379.5298
2016-04-26,6405.29
2016-04-27,6434.2402
2016-04-28,6442.5298
2016-04-29,6516.2598
2016-05-03,6583.1001
2016-05-04,6568.8501
2016-05-05,6578.3398
2016-05-06,6592.4502
2016-05-09,6594.7998
2016-05-10,6637.7402
2016-05-11,6661.4502
2016-05-12,6656.1201
2016-05-13,6679.8398
2016-05-16,6708.3999
2016-05-17,6670.79
2016-05-18,6680.1499
2016-05-19,6648.1299
2016-05-20,6633.27
2016-05-24,6570.5801
2016-05-25,6583.4902
2016-05-26,6568.7598
2016-05-27,6571.21
2016-05-30,6552.8501
2016-05-31,6550.5098
2016-06-01,6542.75
2016-06-02,6523.8398
2016-06-03,6519.23
2016-06-06,6518.98
2016-06-07,6524.0
2016-06-08,6526.1201
2016-06-09,6528.0298
2016-06-10,6530.5
2016-06-13,6538.25
2016-06-14,6518.0801
2016-06-15,6500.6401
2016-06-16,6435.77
2016-06-17,6465.9902
2016-06-20,6461.1201
2016-06-21,6446.8799
2016-06-22,6420.7998
2016-06-23,6398.0601
2016-06-24,6370.1099
2016-06-27,6318.21
2016-06-28,6307.3999
2016-06-29,6290.8901
2016-06-30,6283.27
2016-07-01,6287.0898
2016-07-04,6254.77
2016-07-05,6280.3901
2016-07-07,6310.6899
2016-07-08,6366.3101
2016-07-11,6372.2402
2016-07-12,6401.3101
2016-07-13,6402.7798
2016-07-14,6401.8999
2016-07-15,6422.6899
2016-07-18,6415.8101
2016-07-20,6414.4902
2016-07-21,6417.46
2016-07-22,6428.77
2016-07-25,6397.0898
2016-07-26,6387.8501
2016-07-27,6382.4199
2016-07-28,6392.1499
2016-07-29,6393.8701
2016-08-01,6410.4199
2016-08-02,6503.2998
2016-08-03,6511.5801
2016-08-04,6478.25
2016-08-05,6517.1299
2016-08-08,6506.9302
2016-08-09,6510.1099
2016-08-10,6543.75
2016-08-11,6514.77
2016-08-12,6522.1401
2016-08-15,6582.6001
2016-08-16,6577.9502
2016-08-18,6593.25
2016-08-19,6602.2402
2016-08-22,6594.5898
2016-08-23,6603.7598
2016-08-24,6588.2998
2016-08-25,6589.71
2016-08-26,6550.9102
2016-08-29,6540.1899
2016-08-30,6541.7998
2016-08-31,6528.21
2016-09-01,6540.29
2016-09-02,6539.0898
2016-09-05,6523.4702
2016-09-06,6524.46
2016-09-07,6507.98
2016-09-08,6501.8901
2016-09-09,6494.8599
2016-09-13,6508.0898
