date,close,returns,sma_10,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,rsi_7,volatility_10,volatility_20,volatility_60,return_1d,momentum_1,return_3d,momentum_3,return_5d,momentum_5,return_7d,momentum_7,return_10d,momentum_10,return_20d,momentum_20,return_50d,momentum_50,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,vol_regime,price_velocity,volume_proxy,drawdown_velocity,consecutive_down_days,fear_index,local_dd_20,local_recovery_20,local_dd_60,local_recovery_60,local_dd_120,local_recovery_120,local_dd_252,local_recovery_252,trend_strength,momentum_accel,will_have_downturn,additional_severity,days_to_trough,will_recover,days_to_recovery
2015-02-09,7198.4399,0.004982709155003429,7232.07696,7344.955620000001,7290.753016,7292.856320000001,6908.3776555,7233.478794589002,7286.132584011309,-52.653789422306545,-22.04640881200398,-30.607380610302567,33.63167805207779,36.38148454896136,0.22443186262242668,0.18422437452238735,0.13693773175202525,0.004982709155003429,0.004982709155003429,0.028339728111762996,0.028339728111762996,-0.024140129251912557,-0.024140129251912557,-0.02296661788991905,-0.02296661788991905,-0.017893613407828024,-0.017893613407828024,-0.029877476080353627,-0.029877476080353627,-0.04407366472203711,-0.04407366472203711,-0.019947801944649506,-0.012661670995768561,0.04198702777475855,0.007434431516339954,0.05534951613358556,0.996031746031746,114.96590000000015,1.0,-0.026633191756892938,0,0.4,-0.05355814358320607,0.028339728111763014,-0.05355814358320607,0.028339728111763014,-0.05355814358320607,0.0405031200176925,-0.05355814358320607,0.23347133328543465,0.012661670995768561,0.004176961128218193,False,,,,
2015-02-10,7304.7002,0.014761573545956752,7234.88399,7338.26463,7288.814656,7295.02922,6914.5403555,7244.435933883002,7287.507962973434,-43.0720290904319,-26.251532867689562,-16.820496222742335,46.64094212449346,43.528098074921516,0.23614554741170016,0.19266560852564737,0.13941376800215433,0.014761573545956752,0.014761573545956752,0.036523169315339166,0.036523169315339166,0.01736065953191579,0.01736065953191579,-0.012249661608942919,-0.012249661608942919,0.0038575962204701053,0.0038575962204701053,-0.01799011093604641,-0.01799011093604641,-0.013094163651942936,-0.013094163651942936,-0.00457389201566576,0.0021794413426227018,0.05642599861170193,0.006784364308028319,0.054128587188343194,1.0,96.92596000000012,0.9,-0.0250680294724418,0,0.4,-0.039587172512737676,0.043519640638514025,-0.039587172512737676,0.043519640638514025,-0.039587172512737676,0.05210780265519128,-0.039587172512737676,0.251679311088557,0.0021794413426227018,0.02175120962829813,False,,,,
2015-02-11,7359.4102,0.007489698208285045,7239.217,7331.355380000001,7291.29782,7297.388923,6920.9196575,7262.124282516386,7292.834054605031,-30.709772088644968,-27.143180711880643,-3.5665913767643254,49.53414047801606,48.83802632136915,0.23757984613808772,0.19239889447950007,0.140263833273485,0.007489698208285045,0.007489698208285045,0.027455963142647866,0.027455963142647866,0.05133528782131469,0.05133528782131469,-0.0023181152690937568,-0.0023181152690937568,0.005922584144479215,0.005922584144479215,-0.018430576246634356,-0.018430576246634356,0.017160176314522158,0.017160176314522158,0.0038266894108738973,0.009341598941846609,0.06335726524795317,0.0054938861350750726,0.053515743691466215,0.996031746031746,71.87002000000011,0.75,0.004982709155003429,0,0.4,-0.03239397027949227,0.05133528782131465,-0.03239397027949227,0.05133528782131465,-0.03239397027949227,0.05984577633667533,-0.03239397027949227,0.2610540113821645,0.009341598941846609,0.0020649879240091096,False,,,,
2015-02-12,7331.3901,-0.003807383912368456,7235.59102,7317.635284999999,7293.1383860000005,7299.070324,6927.201359,7272.78056212925,7295.690057967621,-22.909495838371186,-26.296443737178752,3.3869478988075663,50.364092759821226,63.33723973011947,0.23569011263542172,0.1838781235149608,0.14044431138682442,-0.003807383912368456,-0.003807383912368456,0.01846930749536435,0.01846930749536435,0.04031041574288041,0.04031041574288041,0.02107789001686311,0.02107789001686311,-0.00492148792249214,-0.00492148792249214,-0.03607801791056087,-0.03607801791056087,0.012712211731150003,0.012712211731150003,0.0018796803153329385,0.0052448907418824724,0.05834805718111073,0.0033588967744014567,0.05282609931997515,0.9841269841269841,68.02404000000024,0.65,-0.003807383912368456,1,0.4,-0.031098113283251343,0.04733245075995847,-0.03607801791056089,0.04733245075995847,-0.03607801791056089,0.05581053657825937,-0.03607801791056089,0.25625269462660033,0.0052448907418824724,-0.010844072066971355,False,,,,
2015-02-13,7335.5098,0.000561926175501215,7229.613,7306.075985,7296.2541,7300.432922,6933.417209000001,7282.431214109365,7298.639668488538,-16.208454379172508,-24.2788458655775,8.070391486404993,50.30870999322544,92.84270168745107,0.23466119714751343,0.18360630030364597,0.13951267299820824,0.000561926175501215,0.000561926175501215,0.004217777479765594,0.004217777479765594,0.024119200027922227,0.024119200027922227,0.04792097427849229,0.04792097427849229,-0.008083550476046253,-0.008083550476046253,-0.030553098222873,-0.030553098222873,0.02169800647353548,0.02169800647353548,0.004028676277173897,0.005380253957986429,0.05799342212928682,0.0013461544602730178,0.05233161081508473,0.9801587301587301,45.76000000000022,0.3,-0.003807383912368456,0,0.4,-0.030553661951612725,0.04792097427849228,-0.03553636491768386,0.04792097427849228,-0.03553636491768386,0.056403824155132634,-0.03553636491768386,0.2569586158987549,0.005380253957986429,-0.0031620625535541125,False,,,,
2015-02-16,7300.75,-0.0047385663638538356,7222.037020000001,7292.778474999999,7299.951316000001,7301.2536199999995,6939.3267085,7285.24948886177,7298.795989341239,-13.546500479468705,-22.132376788355746,8.585876308887041,51.28279339685586,83.43536947236615,0.23539918693059114,0.18386775433922092,0.13976834220354112,-0.0047385663638538356,-0.0047385663638538356,-0.007970774614520115,-0.007970774614520115,0.014212815751924124,0.014212815751924124,0.03596264339212207,0.03596264339212207,-0.010270412709273424,-0.010270412709273424,-0.03514744776065004,-0.03514744776065004,0.025978594495259966,0.025978594495259966,0.001093071046560322,0.00010940949677963739,0.05208333699828427,-0.0009825875118208015,0.051968241682333646,0.9801587301587301,45.57398000000012,0.25,-0.0047385663638538356,1,0.4,-0.028362615298219165,0.04295533119779933,-0.040106539858045076,0.04295533119779933,-0.040106539858045076,0.05139798452734461,-0.040106539858045076,0.25100243408070083,0.00010940949677963739,-0.0021868622332271714,False,,,,
2015-02-18,7266.8398,-0.004644755675786816,7230.71602,7280.427325,7302.2101139999995,7302.172315999999,6944.7571085,7282.417229036882,7296.428864204851,-14.011635167968961,-20.50822846427839,6.4965932963094275,47.3657010582572,67.49584831925067,0.18960382374869048,0.18316663904569533,0.13987476281336939,-0.004644755675786816,-0.004644755675786816,-0.008804646747688438,-0.008804646747688438,-0.00518301901014373,-0.00518301901014373,0.01453210010121797,0.01453210010121797,0.012087659893389668,0.012087659893389668,-0.0328756335556194,-0.0328756335556194,0.01578717924191242,0.01578717924191242,-0.0018663087197288814,-0.004843782012268701,0.04637781947849383,-0.0029830405671616186,0.05147091538485871,0.9722222222222222,31.10396000000019,0.1,-0.0047385663638538356,2,0.4,-0.017369190390099674,0.03811105850362628,-0.04456501045519002,0.03811105850362628,-0.04456501045519002,0.04188415002200804,-0.04456501045519002,0.24519183342458142,0.004843782012268701,0.022358072602663093,False,,,,
2015-02-19,7306.1699,0.005412270131508912,7261.326999999999,7277.401759999999,7302.819908,7303.473014,6950.352808999999,7286.0714861081315,7297.1504224119,-11.078936303768387,-18.62237003217639,7.543433728408004,46.66724489282562,67.88879951434637,0.1200451243246439,0.17175665246827776,0.14039460257154054,0.005412270131508912,0.005412270131508912,-0.003999708377459998,-0.003999708377459998,-0.007234316141258246,-0.007234316141258246,0.014965742785461034,0.014965742785461034,0.043729595978754476,0.043729595978754476,-0.008214187414544272,-0.008214187414544272,0.004190632238068925,0.004190632238068925,0.003953078440457167,0.0004587258130697798,0.051194104929357526,-0.0034805935679937576,0.05071211615956996,0.9603174603174603,28.027980000000206,0.05,-0.0047385663638538356,0,0.4,-0.012050927008947599,0.04372959597875455,-0.039393938198678126,0.04372959597875455,-0.039393938198678126,0.046510314461445004,-0.039393938198678126,0.2519311479926241,0.0004587258130697798,0.03164193608536481,False,,,,
2015-02-20,7314.9102,0.0011962902751549986,7288.08701,7274.722320000001,7304.5064520000005,7304.830113999999,6955.9682095,7290.508211322265,7298.465961492499,-7.957750170234249,-16.489446059787962,8.531695889553713,45.551558330253286,52.50748807964453,0.12012801586676497,0.17183392310675855,0.14025091258549993,0.0011962902751549986,0.0011962902751549986,0.0019395541553950402,0.0019395541553950402,-0.0022478547417630335,-0.0022478547417630335,0.0013977301902137196,0.0013977301902137196,0.03797194904194723,0.03797194904194723,-0.007272688779627945,-0.007272688779627945,0.011662572713707853,0.011662572713707853,0.005524318074590026,0.0014242917120226705,0.0516020171009093,-0.00407750095036808,0.05010635931659237,0.9603174603174603,24.172020000000156,0.05,-0.0047385663638538356,0,0.4,-0.010869053140579978,0.04497819954431542,-0.03824477450869023,0.04497819954431542,-0.03824477450869023,0.04737671651973764,-0.03824477450869023,0.25342882105013137,0.0014242917120226705,-0.005757646936807248,False,,,,
2015-02-23,7326.3101,0.0015584470196230438,7304.443019999999,7274.817635000001,7305.544089999999,7306.024216,6961.73591,7296.016194195763,7300.528490270833,-4.512296075069571,-14.094016062844284,9.581719987774713,47.19892723778228,39.674295185255446,0.09742142212678562,0.170611230267079,0.14010739207925282,0.0015584470196230438,0.0015584470196230438,0.008183791254074535,0.008183791254074535,-0.0012541323303800755,-0.0012541323303800755,-0.00449765661927648,-0.00449765661927648,0.022834819029004194,0.022834819029004194,0.0002602669175613137,0.0002602669175613137,0.007132093213869206,0.007132093213869206,0.0070781794930861435,0.0028425001265032787,0.05236828783986426,-0.004205909186429695,0.049385409680097886,0.9523809523809523,25.628060000000005,0.1,-0.0047385663638538356,0,0.4,-0.0093275449644301,0.0466067427049662,-0.03674592994391651,0.0466067427049662,-0.03674592994391651,0.04900899764202029,-0.03674592994391651,0.2553822234606064,0.0028425001265032787,-0.015137130012943034,False,,,,
2015-02-24,7311.29,-0.0020501589196995074,7315.72803,7273.902494999999,7306.673853999999,7306.787917000001,6967.4017105,7298.366010473338,7301.32563913966,-2.959628666321805,-11.86713858353979,8.907509917217984,59.182259598079376,43.176233582797565,0.09834543915102582,0.1707548989680989,0.14009019870537784,-0.0020501589196995074,-0.0020501589196995074,0.0007007912586318721,0.0007007912586318721,0.0014436872924015187,0.0014436872924015187,-0.002741649226931653,-0.002741649226931653,0.01567702190581599,0.01567702190581599,-0.0024971100713808703,-0.0024971100713808703,0.007786318848848506,0.007786318848848506,0.005139951357019202,0.0006317711851164843,0.049356747865097805,-0.0044851268381246945,0.04869421307927591,0.9523809523809523,21.680119999999988,0.05,-0.004644755675786816,1,0.4,-0.0113585809346219,0.04446103255599195,-0.038720753867578867,0.04446103255599195,-0.038720753867578867,0.04685836248865944,-0.038720753867578867,0.25280849039754644,0.0006317711851164843,-0.007157797123188203,False,,,,
2015-02-25,7304.6099,-0.0009136691336275593,7315.719,7275.301495,7307.987634000001,7307.2699139999995,6973.085709499999,7299.326608862055,7301.568917721907,-2.2423088598525283,-9.942172638802337,7.699863778949808,78.12975217890256,39.689069375250334,0.06547907836340962,0.16870394506405711,0.1357388426416926,-0.0009136691336275593,-0.0009136691336275593,-0.001408123916545101,-0.001408123916545101,0.005197596347177091,0.005197596347177091,-0.004212372533399011,-0.004212372533399011,-1.2361903641178174e-05,-1.2361903641178174e-05,0.00384518662959632,0.00384518662959632,0.009074418812892393,0.009074418812892393,0.00402847978467189,-0.0004621975527552733,0.047543398190034995,-0.00447265931977373,0.048027794071674436,0.9444444444444444,16.234099999999852,0.05,-0.0020501589196995074,2,0.4,-0.012261872083447652,0.04350674074926881,-0.039599045043566795,0.04350674074926881,-0.039599045043566795,0.0459018803155737,-0.039599045043566795,0.2516638379495237,0.0004621975527552733,-0.01568938380945717,False,,,,
2015-02-26,7317.4399,0.0017564250761701317,7311.52197,7275.369485,7309.50697,7307.837912,6978.8132095,7302.113269037123,7302.744546038803,-0.6312770016793365,-8.079993511377737,7.4487165096984,76.64472853373493,56.52404372428851,0.05208872300813978,0.16771138600360913,0.12757963904666247,0.0017564250761701317,0.0017564250761701317,-0.0012107322620700245,-0.0012107322620700245,0.0015425318811708166,0.0015425318811708166,0.0022860528027943694,0.0022860528027943694,-0.005702943423373741,-0.005702943423373741,0.00018586455880931219,0.00018586455880931219,0.010490517461150262,0.010490517461150262,0.005782581226525863,0.0010852893406571227,0.04852210258888148,-0.004670285580150448,0.047385386393468606,0.9404761904761905,10.934079999999813,0.05,-0.0020501589196995074,0,0.4,-0.01052698406688577,0.0453395821558733,-0.03791217272310366,0.0453395821558733,-0.03791217272310366,0.04760686830304562,-0.03791217272310366,0.2538622917014335,0.0010852893406571227,-0.005690581519732563,False,,,,
2015-02-27,7301.29,-0.0022070423837714515,7308.511960000001,7272.05149,7311.173952,7308.306509999999,6984.388409499999,7301.986612262182,7302.63680188778,-0.6501896255986139,-6.594032734221912,5.943843108623298,66.99375202777406,65.63780067562672,0.0498735084482815,0.16580505366182202,0.12767404854051273,-0.0022070423837714515,-0.0022070423837714515,-0.0013677476888483975,-0.0013677476888483975,-0.0018619777451267527,-0.0018619777451267527,0.004740740259610465,0.004740740259610465,-0.0041056470313862725,-0.0041056470313862725,-0.0090069290615995,-0.0090069290615995,0.011547489949661482,0.011547489949661482,0.004020668726040626,-0.0013518967083660132,0.045372847545099085,-0.005351050632477178,0.046787996792319674,0.9365079365079365,12.415999999999803,0.1,-0.0022070423837714515,1,0.4,-0.012710792950648317,0.04303247339262134,-0.040035541334814365,0.04303247339262134,-0.040035541334814365,0.045294755543170716,-0.040035541334814365,0.2510949644802356,0.0013518967083660132,0.0015972963919874683,False,,,,
2015-03-02,7244.3999,-0.007791787478650947,7299.40097,7264.506985,7310.976246,7308.420708999999,6989.492059499999,7293.127118068,7298.3229573035,-5.195839235499989,-6.3143940344775285,1.1185547989775397,55.35888434283469,25.816378304502095,0.0615850649141056,0.16703000809252075,0.12755170188091466,-0.007791787478650947,-0.007791787478650947,-0.008242739971644486,-0.008242739971644486,-0.011180280234111217,-0.011180280234111217,-0.008454498163257829,-0.008454498163257829,-0.012420391013587051,-0.012420391013587051,-0.020403540631942718,-0.020403540631942718,-0.0013626842242154824,-0.0013626842242154824,-0.002767852662474884,-0.009106355124108801,0.03647015238446898,-0.0063560951966469,0.04599535756865835,0.9365079365079365,21.51403999999984,0.2,-0.007791787478650947,2,0.4,-0.017909540362841987,0.03490538602661435,-0.047515380383791724,0.03490538602661435,-0.047515380383791724,0.036133978744521594,-0.047515380383791724,0.24134669840139522,0.009106355124108801,-0.008314743982200778,False,,,,
2015-03-03,7234.9199,-0.001308597003321199,7292.81796,7257.42749,7310.807788,7308.4328080000005,6994.4244595,7284.172161442153,7293.626434540277,-9.45427309812385,-6.942369847206793,-2.5119032509170562,39.492194168741264,18.86327842382302,0.0584604555841484,0.16693443001503552,0.12618745584541585,-0.001308597003321199,-0.001308597003321199,-0.011277168125426007,-0.011277168125426007,-0.01044550277721168,-0.01044550277721168,-0.010935240189278161,-0.010935240189278161,-0.009016895524432411,-0.009016895524432411,-0.019194700995313507,-0.019194700995313507,-0.0011628470766288368,-0.0011628470766288368,-0.0031013179299432675,-0.010380232964757055,0.034383878458127175,-0.0073015594921834424,0.045233647218861646,0.9325396825396826,20.40601999999999,0.2,-0.007791787478650947,3,0.4,-0.016915798497004607,0.03355111193973894,-0.04876179890273104,0.03355111193973894,-0.04876179890273104,0.03355111193973894,-0.04876179890273104,0.23972227583178446,0.010380232964757055,0.00340349548915464,False,,,,
2015-03-04,7202.2002,-0.004522468866586804,7286.354000000001,7258.53501,7310.124488,7308.073208,6999.188309500001,7271.561090451052,7286.8541208706265,-15.29303041957428,-8.612501961680291,-6.680528457893988,24.64763747671323,8.566474304516689,0.058243903633474564,0.13763465680215936,0.1261259875198867,-0.004522468866586804,-0.004522468866586804,-0.01357154694581364,-0.01357154694581364,-0.014019872573893366,-0.014019872573893366,-0.0169403012302195,-0.0169403012302195,-0.008895145865194354,-0.008895145865194354,0.0030849925302747216,0.0030849925302747216,-0.004721292949670386,-0.004721292949670386,-0.0077611818255870595,-0.01476367306427739,0.029005061947604827,-0.007057263947377086,0.04442460536144818,0.9047619047619048,25.613940000000003,0.4,-0.007791787478650947,4,1.0,-0.0213617661915353,0.028876909213965254,-0.053063744051901514,0.028876909213965254,-0.053063744051901514,0.028876909213965254,-0.053063744051901514,0.23411567043612103,0.01476367306427739,0.00012174965923805736,False,,,,
2015-03-06,7183.5,-0.002596456566147709,7274.08701,7267.707004999999,7309.189204,7307.386807,7003.975160000001,7258.013230381659,7279.1982600653955,-21.185029683736502,-11.127007506091534,-10.058022177644968,25.411490235411264,8.361029650970778,0.04672802509399059,0.10124230952189146,0.12122490277924317,-0.002596456566147709,-0.002596456566147709,-0.008406479603645378,-0.008406479603645378,-0.018304202266150482,-0.018304202266150482,-0.01747844771579299,-0.01747844771579299,-0.016789905200534694,-0.016789905200534694,0.026205475007278878,0.026205475007278878,-0.006467841105999961,-0.006467841105999961,-0.011586461168848304,-0.017196052871529994,0.025631849899364737,-0.0056753489124757575,0.043577259631514646,0.7341269841269841,26.78798000000006,0.5,-0.007791787478650947,5,0.6,-0.02390275785959047,0.01932508972465967,-0.055522422911381264,0.026205475007278912,-0.055522422911381264,0.026205475007278912,-0.055522422911381264,0.2309113427002314,0.017196052871529994,-0.00789475933534034,False,,,,
2015-03-09,7136.3301,-0.006566423052829395,7256.229000000001,7272.158005,7307.444566,7305.819307000001,7008.39381,7239.292748784481,7268.615433393885,-29.32268460940395,-14.766142926754018,-14.556541682649932,21.03096076100219,6.6154548986525015,0.04947989974003256,0.10278110178539132,0.12130522523936482,-0.006566423052829395,-0.006566423052829395,-0.013626937321033705,-0.013626937321033705,-0.022593254068801527,-0.022593254068801527,-0.023037479386818438,-0.023037479386818438,-0.02441316367766211,-0.02441316367766211,0.012631769957164307,0.012631769957164307,-0.012076022881785997,-0.012076022881785997,-0.018677798929370222,-0.023416457621335856,0.018254723331536153,-0.004828851000003589,0.04267036986039467,0.7420634920634921,32.99197999999997,0.65,-0.007791787478650947,6,0.6,-0.030312225292184438,0.0,-0.06172426224645641,0.01946697571925139,-0.06172426224645641,0.01946697571925139,-0.06172426224645641,0.22282865808353544,0.023416457621335856,-0.007623258477127415,False,,,,
2015-03-10,7130.0498,-0.0008800461738730503,7236.60297,7270.522994999999,7306.050884,7303.609306999999,7012.665408999999,7222.486141279176,7258.351312401745,-35.865171122569336,-18.98594856591708,-16.879222556652255,22.930579306106935,0.0,0.04526361199096905,0.08434637001892013,0.12060896614289422,-0.0008800461738730503,-0.0008800461738730503,-0.01001782760773584,-0.01001782760773584,-0.015784620062180843,-0.015784620062180843,-0.025608696833984368,-0.025608696833984368,-0.026788423820607865,-0.026788423820607865,-0.004565313601619492,-0.004565313601619492,-0.009678704931025406,-0.009678704931025406,-0.019320920255200925,-0.024089769807850197,0.016738912261427773,-0.004862803389147716,0.04183651406260911,0.6984126984126984,22.870020000000114,0.35,-0.006566423052829395,7,0.6,-0.031165595308167558,0.0,-0.06254998821950437,0.01856979770787969,-0.06254998821950437,0.01856979770787969,-0.06254998821950437,0.22175251240168664,0.024089769807850197,-0.0023752601429457565,False,,,,
2015-03-11,7110.1899,-0.0027853802648053483,7216.4929600000005,7266.110494999999,7303.64434,7300.645205,7016.792008,7205.209796466995,7247.376392964579,-42.16659649758458,-23.62207815225058,-18.544518345333998,24.000059749822853,0.0,0.045114638687038966,0.082483442940592,0.1206165023358359,-0.0027853802648053483,-0.0027853802648053483,-0.010205345583629066,-0.010205345583629066,-0.01723999736334325,-0.01723999736334325,-0.026173470715448843,-0.026173470715448843,-0.027505419700217026,-0.027505419700217026,-0.012259600861569964,-0.012259600861569964,-0.016641576022273674,-0.016641576022273674,-0.021458605000198073,-0.026487385063440744,0.013310625695262871,-0.005139057058739642,0.04088083723629726,0.6785714285714286,24.945999999999913,0.45,-0.006566423052829395,8,0.6,-0.033864167538860644,0.0,-0.06516114298155933,0.015732693495017366,-0.06516114298155933,0.015732693495017366,-0.06516114298155933,0.2183494670651666,0.026487385063440744,-0.0007169958796091613,False,,,,
2015-03-12,7109.0698,-0.00015753447035216084,7196.938950000001,7256.328974999999,7300.7736939999995,7297.775805,7020.821555999999,7190.419027779764,7237.131460152388,-46.71243237262388,-28.240148996325242,-18.472283376298638,12.534267536080975,0.0,0.04613925577562116,0.05939015735080262,0.12055294802131297,-0.00015753447035216084,-0.00015753447035216084,-0.003819932600931608,-0.003819932600931608,-0.012930826332764211,-0.012930826332764211,-0.01868065013915099,-0.01868065013915099,-0.02676941036919711,-0.02676941036919711,-0.026781441351966806,-0.026781441351966806,-0.01979045562143822,-0.01979045562143822,-0.02029389454465841,-0.02625802442795172,0.012569503910063664,-0.006087672466347795,0.039874555387432294,0.5119047619047619,18.62608,0.2,-0.006566423052829395,9,0.6,-0.034016367235515696,0.0,-0.06530841232576438,0.01557268058312821,-0.06530841232576438,0.01557268058312821,-0.06530841232576438,0.21815753502716861,0.02625802442795172,0.0007360093310199156,False,,,,
2015-03-13,7091.25,-0.002506628926333021,7174.319959999999,7242.920964999999,7297.5673560000005,7294.827504,7024.853005999999,7175.162254275185,7226.325426067026,-51.163171791840796,-32.82475355542836,-18.338418236412437,8.904123180491283,0.0,0.03900645485952678,0.04942007516522923,0.12063194615959758,-0.002506628926333021,-0.002506628926333021,-0.005441729172775189,-0.005441729172775189,-0.012841929421591125,-0.012841929421591125,-0.019857842517371882,-0.019857842517371882,-0.030911070414121222,-0.030911070414121222,-0.0364377297517674,-0.0364377297517674,-0.022107897811712962,-0.022107897811712962,-0.02094057987556673,-0.028272072861426627,0.009451727166858905,-0.00748830237998027,0.03882136035687479,0.15873015873015872,18.45,0.2,-0.006566423052829395,10,0.6,-0.03329827192105991,0.0,-0.06765133729662871,0.013027016725185019,-0.06765133729662871,0.013027016725185019,-0.06765133729662871,0.21510406611303903,0.028272072861426627,-0.0041416600449241114,False,,,,
2015-03-16,7050.9102,-0.005688672659968197,7149.28198,7228.89697,7293.824524,7292.126606000001,7028.5316075,7156.046553617463,7213.331705617616,-57.285152000152266,-37.71683324437314,-19.568318755779124,4.261610396935396,0.0,0.04057813827726058,0.05083935556272246,0.1209879129601442,-0.005688672659968197,-0.005688672659968197,-0.008337287869062404,-0.008337287869062404,-0.01196972376600125,-0.01196972376600125,-0.0210060808917808,-0.0210060808917808,-0.03429254282462413,-0.03429254282462413,-0.038257396779363795,-0.038257396779363795,-0.025855244639172104,-0.025855244639172104,-0.02462156685019119,-0.03330410859223454,0.0031839641264642623,-0.008901715936044073,0.03774514099316435,0.24206349206349206,17.083979999999976,0.2,-0.005688672659968197,11,0.6,-0.03879752161192663,0.0,-0.07295516364370733,0.007264237631331275,-0.07295516364370733,0.007264237631331275,-0.07295516364370733,0.20819173683312556,0.03330410859223454,-0.003381472410502906,False,,,,
2015-03-17,7057.0,0.0008636899105594065,7130.541990000001,7214.97148,7289.699582,7290.854404000001,7032.2204065,7140.8086222917,7201.75157927557,-60.94295698387032,-42.36205799227258,-18.580898991597735,6.476509055944007,4.391273121419715,0.03800976482262185,0.05104746530981147,0.12049419762829408,0.0008636899105594065,0.0008636899105594065,-0.007324418167901525,-0.007324418167901525,-0.010245342185407957,-0.010245342185407957,-0.017609800236653483,-0.017609800236653483,-0.02586824341378513,-0.02586824341378513,-0.03796734072933827,-0.03796734072933827,-0.028395991098801976,-0.028395991098801976,-0.02189495557091241,-0.03192169709909455,0.0035237225325156444,-0.010251190897430323,0.03661420726546174,0.25793650793650796,17.04587999999985,0.2,-0.005688672659968197,0,0.3,-0.03675930943736598,0.000863689910559312,-0.0721544843719103,0.008134201590640672,-0.0721544843719103,0.008134201590640672,-0.0721544843719103,0.2016393991694028,0.03192169709909455,0.008424299410838998,False,,,,
2015-03-18,7043.8999,-0.0018563270511547936,7111.439990000001,7202.128975,7284.397062,7289.238701,7035.8318565,7125.899588092978,7190.058862292195,-64.15927419921718,-46.721501233661506,-17.437772965555673,6.3372384351251725,5.8214431148824275,0.03757972629346379,0.049956737814394886,0.12050959450792903,-0.0018563270511547936,-0.0018563270511547936,-0.006677257183148155,-0.006677257183148155,-0.0093232390319139,-0.0093232390319139,-0.01295206341421895,-0.01295206341421895,-0.026402503778929165,-0.026402503778929165,-0.03518133068520357,-0.03518133068520357,-0.036273780340551176,-0.036273780340551176,-0.021969764155743865,-0.03301538342199717,0.0011467078327840913,-0.011293740072073021,0.035328474382224605,0.1984126984126984,15.693919999999888,0.15,-0.005688672659968197,1,0.3,-0.03854739918803046,0.0,-0.07387686910186342,0.006262774801033587,-0.07387686910186342,0.006262774801033587,-0.07387686910186342,0.19464469669602455,0.03301538342199717,-0.0005342603651440347,False,,,,
2015-03-19,7046.7002,0.00039754965853511237,7095.889990000001,7191.1219949999995,7279.579288000001,7286.817402,7039.6187585,7113.715066847904,7179.439702122403,-65.72463527449872,-50.52212804182895,-15.202507232669774,3.081277929033064,8.790781747204448,0.03888115463699587,0.04933001933194408,0.12051646851797333,0.00039754965853511237,0.00039754965853511237,-0.0005970860329493899,-0.0005970860329493899,-0.0087732434417791,-0.0087732434417791,-0.011689904325773326,-0.011689904325773326,-0.02159062448722271,-0.02159062448722271,-0.03029371859828256,-0.03029371859828256,-0.03305464994053098,-0.03305464994053098,-0.02008334653485451,-0.031990734462345835,0.001005941052056255,-0.012151429292873895,0.034087148428352074,0.15476190476190477,16.029959999999846,0.2,-0.005688672659968197,0,0.3,-0.03816517403488005,0.0003975496585350225,-0.07350868916741349,0.006662814223552242,-0.07350868916741349,0.006662814223552242,-0.07350868916741349,0.19511962728726673,0.031990734462345835,0.004811879291706456,False,,,,
2015-03-20,7054.5801,0.0011182397116880072,7082.998,7178.542505,7274.844308,7284.792504999999,7043.4408095,7104.617379640535,7170.190842705929,-65.57346306539421,-53.53239504654201,-12.0410680188522,5.983945043035462,18.811034908303654,0.04209930130911585,0.0432984469241979,0.12055367125418226,0.0011182397116880072,0.0011182397116880072,-0.0003429077511690748,-0.0003429077511690748,-0.005171147540983578,-0.005171147540983578,-0.007821141317196023,-0.007821141317196023,-0.017946669450824793,-0.017946669450824793,-0.03443525177261475,-0.03443525177261475,-0.032469937476831134,-0.032469937476831134,-0.017268464303674163,-0.030277515046992755,0.0015815126159612037,-0.013237644535443628,0.032853757809377646,0.011904761904761904,14.041979999999786,0.15,-0.005688672659968197,0,0.3,-0.03708961213640132,0.0015162339260385836,-0.0724726497911066,0.0077885045586966375,-0.0724726497911066,0.0077885045586966375,-0.0724726497911066,0.19645605751471715,0.030277515046992755,0.0036439550363979167,False,,,,
2015-03-23,7042.2998,-0.0017407556262633017,7073.59497,7164.911985000001,7269.711222000001,7282.870801,7047.250758,7095.030059695837,7160.717432135119,-65.68737243928263,-55.963390525090134,-9.723981914192493,7.116785300550788,16.71817366048184,0.03275335767244884,0.04188239656866706,0.12058093512347186,-0.0017407556262633017,-0.0017407556262633017,-0.00022716109296228026,-0.00022716109296228026,-0.0012211756717593891,-0.0012211756717593891,-0.009392227376920692,-0.009392227376920692,-0.013176282302299946,-0.013176282302299946,-0.03726777124345293,-0.03726777124345293,-0.035163161253473296,-0.035163161253473296,-0.017112866879131782,-0.03128204340659311,-0.0007025375100183649,-0.014415873450770774,0.031566985713892014,0.011904761904761904,8.430079999999908,0.05,-0.0018563270511547936,1,0.3,-0.03876580381166229,0.0,-0.07408724824449585,0.0060341910493025746,-0.07408724824449585,0.0060341910493025746,-0.07408724824449585,0.19437331990102155,0.03128204340659311,0.004770387148524846,False,,,,
