date,close,rsi_7,rsi_14,rsi_21,rsi_slope,macd,macd_hist,macd_acceleration,macd_divergence,momentum_3,momentum_5,momentum_10,momentum_20,momentum_acceleration,volatility_10,volatility_20,volatility_60,vol_regime,vol_spike,vol_cluster,price_vs_sma20,price_vs_sma50,price_vs_sma200,trend_strength,local_dd_10,local_dd_20,local_dd_60,local_dd_120,below_sma50,below_all_ma,negative_momentum_10,negative_momentum_20,rsi_oversold,rsi_below_50,macd_bearish,macd_declining,return_5d,return_10d,vol_adjusted_return_5,vol_adjusted_return_10,consecutive_red_days,extreme_moves,will_have_drawdown
2016-09-14,6492.7402,19.01309015853795,19.014236129200185,44.67160480957054,-0.4260854203780504,0.20547842771065916,-11.388580879065842,0.2293790301092269,-0.9528166707086726,-0.0014072677112766385,-0.004861674376116953,-0.007499404063083581,-0.013651125487632032,-0.002591274407704569,0.0269794060897589,0.03179671941558388,0.060775770302556674,0,0,0,-0.008316360673983397,0.0029726450198876223,0.001759760326535165,0.01128900569387102,-0.007270289237938957,-0.016811574521532358,-0.016811574521532358,-0.03214771081252925,0,0,1,1,1,1,1,0,-0.004861674376116953,-0.007499404063083581,-0.18019277989897733,-0.23584723058497603,7.0,0,False
2013-11-07,5870.4702,36.36587058810722,32.20336707237615,50.39441238147024,-4.078088257235858,11.337709709932824,-8.90757031913288,-3.3439105506306603,-0.04489836130664317,-0.009606218918339793,-0.014131867119449026,-0.011106007194697343,-0.004507270737310054,-0.012000836812125604,0.05688822291925614,0.0629818628738026,0.12229450698148807,0,0,0,-0.010536245473406222,0.005753986053538475,-0.014023902885993495,0.0162902315269447,-0.014131867119449039,-0.017742730046221972,-0.058194702248119394,-0.09529884193194722,0,0,1,1,0,1,1,1,-0.014131867119449026,-0.011106007194697343,-0.248410268136491,-0.176333794431514,7.0,0,False
2017-02-09,6094.1499,33.051818889167194,29.529588494596126,39.55193769501987,4.105992197461267,-32.13938759969733,-1.0413404911066309,0.5135406443500266,0.18567283233165324,0.0042581541770583264,-0.0073963279551574335,-0.005856379829083824,-0.00949842292427805,-0.000847468651310801,0.05320887875328572,0.05163938809427187,0.054554075475221266,0,0,0,-0.007842009300456523,-0.01759155942032815,-0.04908447483417402,0.02543356872078467,-0.007554726457282197,-0.019873892041652085,-0.050870752490219315,-0.07716966022901067,1,1,1,1,1,1,1,0,-0.0073963279551574335,-0.005856379829083824,-0.1390029093930365,-0.11340696778639109,5.0,0,False
2017-06-20,6705.4502,62.39219292431925,61.39354791462824,46.48816506994584,5.246712999861588,29.640018500379483,-7.98734569652639,1.7213730911638194,-0.9768752268532319,0.0016147395287164912,0.008581057225513833,0.004363242156254943,-0.003188645634521814,0.0051181752263209646,0.04745385078097152,0.04758050977445661,0.07583807622878143,0,0,0,0.0032898695946590828,0.01933564609668731,0.053207969950542576,0.022625515691346392,-0.0019914032355126685,-0.0019914032355126685,-0.0035975070479784457,-0.0035975070479784457,0,0,0,1,0,0,1,0,0.008581057225513833,0.004363242156254943,0.18082571295229255,0.09170037220208765,5.0,0,False
2015-04-22,7117.1299,97.37699569734876,86.07137245023017,54.73336516995976,7.120930251809768,-2.7190491244573423,35.014233872921906,0.7681030223252705,0.7058265345152077,0.004335015774277418,0.019495705347082115,0.02885721968908528,0.008866551816457457,0.007202503774534241,0.08669967427173401,0.11218129681183438,0.11987560996819792,1,0,0,0.0220162294866417,0.0011143717339185681,0.0009838978773240084,0.02313060122056027,0.0,0.0,-0.03761314295991098,-0.06424868047929794,0,0,0,0,0,0,0,0,0.019495705347082115,0.02885721968908528,0.2248622114054085,0.2572350585537402,3.0,0,False
2012-03-16,5449.0498,44.57211816086472,52.80675614873321,52.691676476126496,0.06969998594753335,-21.303044317729473,-8.230891186778248,3.0481098021722772,-0.016914437770322914,0.004755442473915794,-0.001367174306183827,-0.010631178312609069,0.0045227195587896896,-0.00015072289753637058,0.12207370617856766,0.08713215669154581,0.10015101158464654,0,0,0,0.002072037998697901,0.004241134934326859,0.02382426665191683,0.046386797121123736,-0.021064262474687404,-0.01301879793772356,-0.031690091584384676,-0.050698987869301854,0,0,1,0,0,0,1,0,-0.001367174306183827,-0.010631178312609069,-0.011199488812891022,0.03410835499210977,7.0,0,False
2015-08-05,7366.3101,75.06968505228893,84.93180085769994,79.55612630409563,-1.9597794047726613,74.71865913247348,21.30130430127266,-0.8306176547885684,0.993042997931328,0.004672676936809728,0.014493773355545914,0.03088902472403321,0.05719616742193834,0.008198330968270051,0.06956955643559228,0.067092425298844,0.060201195561547335,0,0,1,0.027529498457325316,0.034498400238178364,0.02228933461770878,0.06202789869550368,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.014493773355545914,0.03088902472403321,0.2083320027627507,0.4603882509567658,2.0,0,False
2024-11-21,12982.1,58.598254259010275,60.42052575489118,72.50382996840861,-6.597445960421274,266.76284836633204,-19.089224160967717,-15.75707271267163,-0.016914437770322914,-0.01881262277029494,-0.010901937419572572,0.020683181028742004,0.055453568368181605,-0.004136371392490901,0.11108353821961421,0.09927423029845328,0.13493364446915546,0,0,0,0.010840877336470389,0.07230644963985068,0.11210022716240177,0.08314732697632107,-0.018812622770294926,-0.018812622770294926,-0.018812622770294926,-0.018812622770294926,0,0,0,0,0,0,1,1,-0.010901937419572572,0.020683181028742004,-0.09814090776539426,0.20834180859174747,2.0,0,False
2012-10-16,5608.1299,5.673891994075049,13.796383369063236,23.384475717691004,-3.4372790166724005,39.58932269271281,-61.94404259505234,-3.6188318754066415,-0.9685548228838933,-0.019705079650700896,-0.03860407241859087,-0.0540437361046916,-0.051207904649144376,-0.0019855363860327158,0.08947260286769816,0.0972683984537789,0.13573518912249238,0,0,0,-0.04189503183092209,0.02410699326926667,0.02382426665191683,0.06600202510018877,-0.0479672168789602,-0.06092781264108576,-0.06092781264108576,-0.06092781264108576,0,0,1,1,1,1,1,1,-0.03860407241859087,-0.0540437361046916,-0.4314576722217559,-0.5556088241912224,8.0,0,False
2019-09-05,5850.25,9.763656858554185,38.918394343974725,45.33404068378371,-2.497178264280606,28.358457258824274,-18.674592681993992,-0.7838021417453618,-0.9972459150731063,-0.004770094704412364,-0.008512866749823655,-0.009275159101916786,0.0005661251965323189,-0.0014548761449918457,0.03767789012636487,0.06883648367262682,0.09331009337445892,0,0,0,-0.007845147886260982,0.019113681121201074,0.021481964501063978,0.026958829007462055,-0.01026403690565996,-0.016648984473769463,-0.024177708027164835,-0.024177708027164835,0,0,1,0,0,1,1,1,-0.008512866749823655,-0.009275159101916786,-0.2259319932533519,-0.13473994990907906,7.0,0,False
2018-05-03,6523.8799,49.1663349195266,69.45332440412108,56.76959981490089,1.7075249531147025,11.973984426123025,3.390916981094776,-1.1964420255437282,0.9523165089225588,-0.0010993927310514184,-0.001492279199958979,-0.0031126714291171975,0.011469945448300711,-0.00652995848814153,0.03223742910485398,0.0477011654688488,0.04734029393430767,0,0,1,0.003918475662564395,0.0021382466251709275,0.0036033023155592364,0.006056722287735322,-0.004266014162974132,-0.004266014162974132,-0.011343106931182161,-0.015144515106895517,0,0,1,0,0,0,0,1,-0.001492279199958979,-0.0031126714291171975,-0.04628883110605082,-0.0652522039308652,5.0,0,False
2023-07-26,10985.08,75.7084858292234,88.24804311317955,90.8910051043193,-2.7338499461539003,466.01657291189804,20.430609626168177,-20.888558880354253,0.9581251608566056,-0.010935899028860607,0.005288593969776434,0.04719742077677935,0.1762045435320998,-0.02585840324479549,0.10930361365814219,0.2441397205508322,0.1940895080274232,1,0,1,0.05154565555903189,0.15526683735253313,0.2131117258498397,0.20681249291156503,-0.010935899028860557,-0.010935899028860557,-0.010935899028860557,-0.010935899028860557,0,0,0,0,0,0,0,1,0.005288593969776434,0.04719742077677935,0.04838399581482334,0.19332055984062047,3.0,0,False
2013-07-12,6028.7402,32.412147463482455,35.68240300646656,33.40494603718355,4.381732438412358,-58.930067560477255,-6.439374533212835,2.4284160200295872,-0.9421104967774736,0.008123528195783214,-0.0032141899475811586,-0.015074244775755696,-0.03065411510366578,-0.007059661965798658,0.0878109737707229,0.0823435209981049,0.0995561619461051,0,0,0,-0.01268972168157234,-0.033759427150382826,0.03302634484346437,0.04644914883195517,-0.01824680537846104,-0.030610441536014693,-0.07090777147094206,-0.07090777147094206,1,1,1,1,0,1,1,0,-0.0032141899475811586,-0.015074244775755696,-0.03660309419730628,-0.18306311814118903,6.0,0,False
2018-05-10,6479.71,15.74362538995949,29.28480915698752,50.80149259216304,-9.606560674544598,1.7540997154646902,-4.73442464763272,-1.3242976618781848,0.7634928455051994,-0.004154184609983402,-0.005972119859784852,-0.005677711606009828,0.0037783101001440667,0.000685341101629211,0.03214539086438523,0.045771963167879695,0.046564975942706824,0,0,1,-0.003820625728436758,-0.0035746216656543364,-0.0024703036547367996,0.007395247394091095,-0.008857978762026882,-0.011007626708757313,-0.018036804051688664,-0.018036804051688664,1,1,1,0,1,1,1,1,-0.005972119859784852,-0.005677711606009828,-0.18577886036971333,-0.12404072651328926,6.0,0,False
2024-04-30,12362.95,93.15727573940823,73.54376182330182,80.8516005034545,0.8843151888993742,254.4081935104805,23.466258393957673,8.862585459535524,0.35208033902190244,0.023763702821634425,0.045207985647882865,0.02971381452916,0.08119819948244311,0.0066233390905781064,0.1456112892703959,0.10920625748765446,0.08747565374333612,0,0,1,0.041657495007910945,0.0929953329803377,0.12631725011449993,0.13465282798824865,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.045207985647882865,0.02971381452916,0.31046820206180215,0.2720864456514628,3.0,0,False
2018-10-23,5770.52,29.751742784489423,42.71292069502875,36.7814355250269,1.8607072361810015,-56.360458311082766,0.3574916907185113,1.2418579503077396,0.47290022823145605,-0.0013585318808152502,-0.004399570739921477,-0.01868244941113406,-0.010809845569789922,0.005362685133113332,0.05287026021230664,0.07365881185752648,0.06654017675861358,1,0,1,-0.009476758147018455,-0.03170951392003313,-0.08205971855355862,0.04118627206705158,-0.01728536346947047,-0.023280078007330913,-0.06252876534532172,-0.11733629184112421,1,1,1,1,0,1,0,0,-0.004399570739921477,-0.01868244941113406,-0.08321289718184939,-0.2536315114036652,6.0,0,False
2018-03-28,6440.2002,14.000574052265563,28.98978837134645,28.33177958304607,0.8579332854957076,-22.630755561075603,-9.990754650551679,1.227122742093961,-0.9887984266130301,-0.000550890397672088,-0.0008951329002420128,-0.012160448379318511,-0.018175341999373984,0.005292315194217911,0.031138160284654933,0.0404344400946239,0.05152190386406201,0,0,0,-0.009431919128633703,-0.00984156112807909,-0.012588073874014227,0.019273480256712792,-0.010639868744872818,-0.017815989580632696,-0.024024289522377694,-0.029096061355120866,1,1,1,1,1,1,1,0,-0.0008951329002420128,-0.012160448379318511,-0.0287462119099957,-0.3007373816350599,7.0,0,False
2018-06-28,6181.48,7.367957094635642,4.631703568043449,8.257381502684424,-2.269084423679003,-67.31785093813778,-12.42716424439223,0.5897239778567922,-0.987603483384786,-0.007493380979799569,-0.005858913819630329,-0.02631314733688428,-0.04213744230918415,-0.00040881784232482676,0.048805221884318545,0.043741078553964564,0.04793393044636469,0,0,0,-0.021565355776030488,-0.03775475330359311,-0.04320614187892421,0.059320109079623595,-0.024677005949576346,-0.037299602241402406,-0.05652620631905589,-0.06323186431328454,1,1,1,1,1,1,1,0,-0.005858913819630329,-0.02631314733688428,-0.12004440404170683,-0.6015522857337877,9.0,0,False
2015-01-26,7316.0801,13.523257225135325,51.24196378403234,53.92907049037372,-1.6668346689864058,11.072558135131658,-21.500786674962164,-1.0418849023153243,0.6389848037308726,-0.0011364337941062175,-0.006868914050468189,-0.024209775955895796,0.00889644967627623,-0.002446024564489946,0.14267046734401348,0.11836758993013675,0.1087794373435867,1,0,1,-0.008847769120902989,-0.0026505136701767203,0.0664773091338237,0.011498282791079709,-0.038090957522898365,-0.038090957522898365,-0.038090957522898365,-0.038090957522898365,1,1,1,0,0,0,1,1,-0.006868914050468189,-0.024209775955895796,-0.04814497375221963,-0.20452871805083456,5.0,0,True
2024-10-25,12517.58,95.4273728345814,87.20041040572495,87.51432144601759,2.4144868719347894,276.34146465320555,1.1513170975346156,1.4206023836367194,0.74067786196785,0.017687776117437215,0.016606703429680625,0.029034748146022915,0.07245711269916466,0.002590867845006173,0.0711114506258159,0.08103801434799927,0.1359937778171739,0,0,0,0.027921723080599693,0.08760319956870392,0.09044378718275511,0.11552492264930361,0.0,0.0,0.0,-0.0001110314985976816,0,0,0,0,0,0,0,0,0.016606703429680625,0.029034748146022915,0.2335273680422413,0.35828111163027415,3.0,0,False
2015-11-12,7006.3501,41.93532127240743,39.905861334958495,37.180690716398736,-2.6472772064594503,-22.040779906423268,1.0137827591824404,-1.39622763300029,0.7955890005705961,-0.007526035911993523,0.00039698326416326424,-0.012367999626957116,-0.010185859610907566,-0.0032975992023071,0.05193244135990284,0.04670201268351202,0.0733598262696947,0,0,0,-0.005003125005322729,-0.01248281688271922,-0.021115436966003563,0.01748594188804195,-0.00902102237188036,-0.012367999626957088,-0.06566797707541706,-0.06566797707541706,1,1,1,1,0,1,0,1,0.00039698326416326424,-0.012367999626957116,0.007644077761227856,-0.26482230837591125,7.0,0,False
2013-02-21,5726.1099,4.143585604512452,31.339407432158737,32.20841443936746,-2.323210468564788,6.215408319482776,-20.935716744095878,-1.031457816683968,-0.9818859630401737,-0.008395384205471923,-0.017025778974093964,-0.01451013893161135,-0.024667351691559758,-0.005937642358980311,0.06929142818702301,0.06680927376661054,0.08849561877657916,0,0,0,-0.014620377305781734,0.0037012665174666055,0.06501899944826586,0.01832164382324834,-0.021403641528815597,-0.02677760010681784,-0.02677760010681784,-0.041172254435380654,0,0,1,1,0,1,1,1,-0.017025778974093964,-0.01451013893161135,-0.2457090827895468,-0.21718424597839342,7.0,0,False
2012-07-26,4876.1899,58.718636944040355,38.77302110303178,32.97011996997361,1.473962124253287,-27.60350686424772,3.8783679086100307,0.4369308037234987,-0.7472440629687709,-0.0011430485254324552,-0.0030504323773219433,0.0016021312671721244,-0.023920620052897967,-0.0015795776102656145,0.08990094437734443,0.07551585219614833,0.14385305158946038,0,0,0,-0.004459979327198731,-0.013473595329578808,0.02382426665191683,0.01793357465677754,-0.00305043237732198,-0.01803951854395192,-0.10020118835986165,-0.050698987869301854,1,1,0,1,0,1,0,0,-0.0030504323773219433,0.0016021312671721244,-0.03393066077101066,0.02121554620696756,7.0,0,False
2014-08-20,6999.9702,74.69075051244101,85.03492942680572,84.49573496819092,-1.8814561801375058,96.3371251296685,-2.8265961213965625,-0.06403331747742413,-0.758993847598076,0.00808198610162969,0.006590333145574778,0.024396906436954247,0.029957182584862352,3.4489676689730686e-05,0.060461199310054725,0.04747226819220123,0.055596545463661,0,0,0,0.017626563557704252,0.05405033483585008,0.13298450965651948,0.07167689839355433,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.006590333145574778,0.024396906436954247,0.10899922961417682,0.5139082975745516,1.0,0,False
2024-11-01,12863.65,99.99999999875806,92.58379615938776,87.6532959699022,1.573524085068679,312.147677312596,22.2161699289602,4.709577590097183,0.5231134988191747,0.02011013428960684,0.031278310017236466,0.04663528194179567,0.07787850577707989,0.00479297723348604,0.06355060548229217,0.07307440004626832,0.1345836885342017,0,0,0,0.04165414060486328,0.10767545948168028,0.11645828618824255,0.14932960008654356,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.031278310017236466,0.04663528194179567,0.49217183074866233,0.6381803166629008,2.0,0,False
2025-09-15,20355.39,13.219494841583568,42.2294054538202,59.103942651800146,-2.806179570547154,229.68026627248764,-119.87880473144378,-21.065464658168196,-0.8426523219830575,-0.019930821104570562,-0.026329497561206727,-0.030573843568905912,0.006777503219845604,-0.02154222569489872,0.08904838333852626,0.10116537583662472,0.1309008921744934,0,0,0,-0.01864046003980907,0.02603933600663869,0.2084537888985898,0.044679796046447756,-0.0335696939339916,-0.0335696939339916,-0.0335696939339916,-0.0335696939339916,0,0,1,0,0,1,1,1,-0.026329497561206727,-0.030573843568905912,-0.2956729914806221,-0.30221349056014546,7.0,0,False
2018-08-23,6055.7598,14.820675002900913,30.054858214448785,28.588933374121353,-1.1852293354805787,-32.916513883321386,-5.894276432187091,1.064761050564755,-0.3126086698747013,0.0007700583237748582,-0.0050898180277187954,-0.010608297603837191,-0.020680424140467002,0.002020743587425433,0.05085760749648416,0.044501095683795,0.06060540830435538,0,0,0,-0.009556570906283377,-0.016562959821129954,-0.05347896450505693,0.026119530727413333,-0.016189075425062725,-0.01731936222795135,-0.06370636271085571,-0.07902653562714095,1,1,1,1,0,1,1,0,-0.0050898180277187954,-0.010608297603837191,-0.10007780940661132,-0.23837748404509632,8.0,0,False
2020-02-19,5847.8301,21.928958487654427,27.510314478479444,43.36324661435053,1.4517222827753122,-42.6092784981156,-5.656852266961536,2.030431823139047,-0.03215378230672946,0.0031942750389846175,-0.0052071298713116665,-0.015859743014126182,-0.011243876969261435,0.0010057982737423643,0.048591847404489526,0.07468688207111297,0.08874759719277894,0,0,0,-0.010395607118652088,-0.02454574201590207,0.012493114605472653,0.034941349134554156,-0.016885565046643864,-0.023944743118760707,-0.059112840554573116,-0.059112840554573116,1,1,1,1,1,1,1,0,-0.0052071298713116665,-0.015859743014126182,-0.10715836073501171,-0.21234693733885182,7.0,0,True
2014-02-11,6113.1499,14.674110566925478,44.368210739049154,55.4758866564708,-3.254391539501119,43.226042830783626,-24.882802659517054,-2.292259933763816,-0.2522955830533351,-0.008973024236037852,-0.01707414346455216,-0.02123987086959289,0.007218264497235838,0.001996781925355795,0.06390732881657876,0.07860500939217346,0.07016631744417495,0,0,1,-0.011000806071200296,0.02190512646057028,0.016835953331583033,0.03290593253177058,-0.022230819811603277,-0.022776283488254247,-0.022776283488254247,-0.022776283488254247,0,0,1,0,0,1,1,1,-0.01707414346455216,-0.02123987086959289,-0.26716617036812385,-0.27020670599909213,7.0,0,False
2016-10-20,6442.3599,1.5359756829706015,30.706906045678153,48.56895501531001,-5.170222625978942,-15.623489821530711,-12.800195329913663,0.03665955387262443,0.15158235096735617,-0.0016008827574373052,-0.006901357100926764,-0.01897378695773988,-0.0034926852142894704,0.0016028438893898045,0.036213518672191164,0.04685667708589156,0.05544607161483371,0,0,0,-0.010957245386342207,-0.01239633627063958,0.0018987664305298087,0.023353581656981787,-0.02126597900643163,-0.02261280901619503,-0.02444060730373619,-0.03965774312291668,1,1,1,1,0,1,1,0,-0.006901357100926764,-0.01897378695773988,-0.19056879268220842,-0.40492376356942206,8.0,0,False
2024-01-22,10371.69,0.0,21.603635120127066,26.980728050525343,-4.349914948166861,-65.72650276054628,-32.122782380501434,-4.348659779270896,-0.459263170219686,-0.010362308676572951,-0.02250971440634919,-0.03623249681042151,-0.022662617235462257,-0.007631086944713483,0.033130685095284475,0.05050763366597173,0.08440689622800578,0,0,0,-0.02281524206937932,-0.02720592058746405,0.0051966985570290405,0.05002116265684337,-0.03522393668677142,-0.0362324968104215,-0.05177888197622051,-0.11536204540685853,1,1,1,1,1,1,1,1,-0.02250971440634919,-0.03623249681042151,-0.6794014352609227,-0.7173525431322799,10.0,0,False
2022-10-19,8888.3701,42.05118081932248,24.35239374926701,27.98936021627557,-1.1781680395429777,-151.94149255133743,-89.23236237350903,10.696273359605328,-0.9821880862606787,-0.022543897119067013,0.003964704790698992,-0.03774795064978442,-0.10228729551361604,0.04347712075124832,0.2959951660738147,0.27478798232039703,0.24146835720066465,0,0,1,-0.056647049379149106,-0.047871912266520704,-0.08167359941425258,0.10451896164566982,-0.04621088605358047,-0.1112687490188668,-0.1175501619279653,-0.1175501619279653,1,1,1,1,1,1,1,0,0.003964704790698992,-0.03774795064978442,0.01339444643249293,-0.13737068470151131,6.0,0,False
2019-01-11,5967.27,9.435144225931793,37.9711630748427,40.285951977147434,-0.39855713793260483,-3.2125985260781817,-10.919905939419618,-1.4195290895549846,-0.9343367073415964,-0.00418698149288399,-0.016545125582345555,-0.008460999211739706,-0.011267101554694348,-0.002551938605074411,0.0597426365327181,0.052117686726616985,0.09560346538651242,0,0,0,-0.010226945811935118,-0.006867533631091925,-0.030927758766373558,0.01709447944302704,-0.016545125582345534,-0.016545125582345534,-0.02401975463426112,-0.03616439277494217,1,1,1,1,0,1,1,1,-0.016545125582345555,-0.008460999211739706,-0.2769353615306754,-0.16234099021184042,6.0,0,False
2016-08-09,6510.1099,78.58832834454934,67.36144120770398,71.04066266915409,-1.329368720014828,26.682488122269206,14.263497967258266,-1.1375309605454742,0.9635311557796402,0.004917979392582872,0.0010471760812873487,0.019139428459662877,0.021635986038316624,0.001969058270393287,0.08363118581895665,0.06568523178803516,0.06425668297156449,0,0,1,0.011701100091216506,0.012017829077795064,-0.004837889983238479,0.02371892916901157,-0.001077161282299978,-0.001077161282299978,-0.029558464455883133,-0.029558464455883133,0,0,0,0,0,0,0,1,0.0010471760812873487,0.019139428459662877,0.012521209042105278,0.2913765630737422,3.0,0,False
2018-02-19,6565.6299,71.08486473593598,75.74095744052688,66.64220582581692,1.1980930283176232,32.70569817780324,5.699822598753585,-0.5648790518166571,0.8864471926461354,0.0051085077785790745,-0.0010133606398987638,0.010337803311934124,0.019612274537833763,-0.003138751956291541,0.04981118407760817,0.048745189313166876,0.04982088227981568,0,0,1,0.01102931080904306,0.019648250276192922,0.004285403553609238,0.030677561085235984,-0.001013360639898735,-0.001013360639898735,-0.001013360639898735,-0.010186681837222449,0,0,0,0,0,0,0,1,-0.0010133606398987638,0.010337803311934124,-0.020343629950454127,0.21207408122755086,4.0,0,False
2025-11-28,22712.82,33.613810212698525,27.49109356719866,48.738820021566184,-4.490709014165609,62.75116142675324,-120.27726314132005,4.768424619202733,-0.8419281028779204,-0.004692831829748667,-0.011743605630665233,-0.031838787710866456,-0.005547837455499249,0.0022328344302960934,0.11077390647700376,0.10668616958408964,0.09333897774307039,0,0,1,-0.01650524517372249,0.010221873577591446,0.20737535971303955,0.026727118751313936,-0.02199737509300854,-0.04002079485369641,-0.04002079485369641,-0.04002079485369641,0,0,1,1,1,1,1,0,-0.011743605630665233,-0.031838787710866456,-0.10601322992859523,-0.29843127186696505,6.0,0,False
2024-04-05,11795.47,99.99999999847806,77.55844967070456,85.92813017793851,0.6732815594581144,223.67759489293348,28.3209394553829,6.464202499261404,0.7260515773530519,0.021439414473120255,0.030677939739854887,0.05537760344435738,0.08397110015696052,0.014673712132776684,0.05946588852326623,0.08616825435064202,0.07921203674721455,0,0,1,0.038521630258150294,0.08512747573306505,0.09385266776510377,0.12364910599121534,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.030677939739854887,0.05537760344435738,0.5158827122399761,0.642660817500097,1.0,0,False
2014-12-24,7263.2471,63.3919936038858,51.872782175888254,51.93463674548594,-2.0050792148434535,-16.072893366070275,5.220383829083406,1.8996445811237699,0.03433365994226364,0.0014677490717434072,0.008821603809551881,0.0012353939434306405,0.011633176823605096,-0.0015508438879154873,0.040546834505619606,0.08713963629919504,0.10486483550753352,1,0,1,0.00440986685933897,-0.0039443348340047315,0.07951084770566699,0.0083542016933437,0.0,-0.001708857406899247,-0.037754930626120294,-0.037754930626120294,1,0,0,0,0,0,0,0,0.008821603809551881,0.0012353939434306405,0.2175604176427542,0.014177013112331984,7.0,0,False
2015-03-19,7046.7002,8.790781747204448,3.081277929033064,19.496742073206292,-0.9570062464726663,-65.72463527449872,-15.202507232669774,2.2352657328858996,-0.9305695804659516,-0.0005970860329493899,-0.0087732434417791,-0.02159062448722271,-0.03029371859828256,0.004811879291706456,0.03888115463699587,0.04933001933194408,0.12051646851797333,0,0,0,-0.020083346534851717,-0.03199073446234144,0.001005941052056112,0.052074080997193156,-0.019043613837265924,-0.03816517403488005,-0.07350868916741349,-0.07350868916741349,1,1,1,1,1,1,1,0,-0.0087732434417791,-0.02159062448722271,-0.22563676122597054,-0.4376683226823533,8.0,0,False
2025-12-01,22022.06,15.79725342052059,17.024442621879786,37.1367877765008,-7.491560357173856,-12.88994887634908,-156.7346987555379,-36.45743561421784,-0.8779073183178938,-0.035990269753018556,-0.027503788935953732,-0.05174115385675304,-0.03432516956926679,-0.019902366145886585,0.1746938659165036,0.15122368159371707,0.11338153582149592,0,0,1,-0.044797206037269166,-0.02158680540671806,0.16913154976930558,0.06638401144398723,-0.04686872429123434,-0.06921643131569713,-0.06921643131569713,-0.06921643131569713,1,1,1,1,1,1,1,1,-0.027503788935953732,-0.05174115385675304,-0.15743902255890752,-0.3421475470238499,6.0,1,False
2019-02-12,5930.21,9.200174435924467,45.118905839441176,38.873324892612565,1.065179289730439,-12.294960732949221,-2.599617427828198,-1.9506869170886052,0.006328488281959517,-0.004963262128363621,-0.008599617306255358,-0.007240359858440515,-0.006210545190681871,-0.004283047480095115,0.039832317713101154,0.039496352102428973,0.05008036660073112,0,0,0,-0.00676506046087562,-0.0124332443168722,-0.029228827221372232,0.01919830477774782,-0.01115703852587512,-0.01115703852587512,-0.02290412860617575,-0.03227643603133159,1,1,1,1,0,1,1,1,-0.008599617306255358,-0.007240359858440515,-0.21589005887468293,-0.18331253800669978,7.0,0,False
2020-11-11,6097.9302,95.58557192847702,74.7793835378251,60.062069175238065,4.208672566960258,94.86127849883906,31.262341563062364,-0.5519801734199135,-0.34969575350043064,0.0029342329779404874,0.032513193309305466,0.07352637804919393,0.05082914263457705,-0.0009649770219941622,0.191166808956413,0.2372059344820308,0.2393657867083199,1,0,1,0.038853039010160136,0.06436511732853434,0.10590073893648352,0.10321815633869447,-0.0027099190448933216,-0.0027099190448933216,-0.0027099190448933216,-0.0027099190448933216,0,0,0,0,0,0,0,1,0.032513193309305466,0.07352637804919393,0.17007671682170403,0.30996723687588396,3.0,0,False
2018-08-30,6076.6802,62.3639026527816,33.76097005784142,39.58823022471619,2.2230223997834537,-31.389648700978796,0.15828153845158255,3.7469698812124577,-0.8190959696508533,0.005383743503893923,0.0034546284348992984,-0.0016527730229064508,-0.008588163404363525,0.009525061101091636,0.06064099012547982,0.05331714431135771,0.06335925684610327,0,0,0,-0.0021068657481694317,-0.008488869287548433,-0.04813117040763539,0.010595735035717865,-0.0011357767744301162,-0.012790374230461598,-0.05192746565423771,-0.07325580827876087,1,1,1,1,0,1,0,0,0.0034546284348992984,-0.0016527730229064508,0.05696759667271827,-0.03099832232072602,7.0,0,False
2019-03-06,5751.6001,21.532333505329078,14.023261518681082,12.925470642264528,1.9124744637112747,-54.94800238044718,-11.782298918840091,0.29772407451520877,-0.9813513693695013,-0.011122193013071935,-0.012137860319085259,-0.024711182438303836,-0.03852353419057131,-0.0012346277371868553,0.06579645264448915,0.05188881657441476,0.0522992059279776,0,0,0,-0.0211840113909937,-0.03341106196560354,-0.05104633434587711,0.05459507335659724,-0.02186498046595562,-0.03845925519646355,-0.05233293397395601,-0.06024059317450649,1,1,1,1,1,1,1,0,-0.012137860319085259,-0.024711182438303836,-0.18447310391585292,-0.47622412391583097,8.0,0,False
2013-12-13,5795.6602,56.18584280955654,55.67361775671302,43.88936674515965,0.8045310415798211,-14.491948664405754,5.90440208177953,0.10884383853012736,0.34616278853999916,0.0029661920353307725,-0.0025093626938177405,0.0035619186389101998,-0.0026346719176084665,-0.0035639981537634036,0.05002997509608702,0.046631998359935416,0.06876481613994606,0,0,0,0.001714508281178297,-0.010230912857404021,-0.026107498742792407,0.011945421138582319,-0.0044044458936816,-0.004948046864269309,-0.030260069179506667,-0.07019654399579026,1,0,0,1,0,0,0,0,-0.0025093626938177405,0.0035619186389101998,-0.050156182025203035,0.07638193477111714,4.0,0,False
